,회사명,거래소코드,회계년도,상장일,자산,당기순이익(손실),미처분이익잉여금(결손금),총자본증가율,비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도
20769,현대하이스코(주),010520,2014,1989/09/29,2541458021.0,41100891.0,236132727.0,12.54,2.2,18.09,33.34,4.16,118.3,-89.79,-92.74,3.91,6.87,20.14,87.5,0.03,723.6,86.39,168.11,91.03,26.22,172.68,110.82,95.33,12.21,32.47,7.24,52.87
20770,현우산업(주),092300,2011,2007/10/24,,1138531.0,34703672.0,,,,,,,,,,,,,,,,,,,,,,,,,
20771,현우산업(주),092300,2012,2007/10/24,,1389912.0,35543667.0,,,,,,,,,,,,,,,,,,,,,,,,,
20772,현우산업(주),092300,2013,2007/10/24,,-2483410.0,32510341.0,,,,,,,,,,,,,,,,,,,,,,,,,
20773,현우산업(주),092300,2014,2007/10/24,,-3793177.0,28387214.0,,,,,,,,,,,,,,,,,,,,,,,,,
20774,현우산업(주),092300,2015,2007/10/24,,52664.0,28109929.0,,,,,,,,,,,,,,,,,,,,,,,,,
20775,현우산업(주),092300,2016,2007/10/24,,2778196.0,30218251.0,,,,,,,,,,,,,,,,,,,,,,,,,
20776,현우산업(주),092300,2017,2007/10/24,,4289899.0,33441409.0,,,,,,,,,,,,,,,,,,,,,,,,,
20777,현우산업(주),092300,2018,2007/10/24,155155193.0,6176486.0,38043157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18,3.98,8.66,92.27,0.0,915.31,139.08,101.61,66.78,28.13,117.5,77.18,70.63,6.6,42.23,9.15,76.23
20778,현우산업(주),092300,2019,2007/10/24,165964411.0,2342885.0,38852413.0,6.97,10.8,0.17,5.81,14.02,8.59,-63.77,-62.15,1.33,1.39,3.05,92.15,0.0,904.11,145.64,85.16,53.4,13.97,119.88,87.17,71.45,3.67,41.68,9.04,85.89
20779,현우산업(주),092300,2020,2007/10/24,174061735.0,3115366.0,40325776.0,4.88,-12.32,38.62,-0.34,-9.23,-98.81,-49.93,-61.51,0.73,0.66,1.49,93.6,0.0,894.06,128.12,145.41,95.94,29.18,131.38,71.01,80.24,0.04,39.57,8.94,94.93
20780,현우산업(주),092300,2021,2007/10/24,190700043.0,4068404.0,42740801.0,9.56,4.75,15.52,12.59,20.5,6628.99,0.0,-186.04,-0.29,-0.29,-0.67,92.72,0.0,862.78,119.21,123.87,79.42,19.37,125.16,85.54,69.35,2.63,40.43,8.63,100.84
20781,현진소재(주),053660,2011,2002/02/15,,3578874.0,98964661.0,,,,,,,,,,,,,,,,,,,,,,,,,
20782,현진소재(주),053660,2012,2002/02/15,,1703274.0,100524252.0,,,,,,,,,,,,,,,,,,,,,,,,,
20783,현진소재(주),053660,2013,2002/02/15,571165195.0,-23332426.0,88168124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.26,-3.09,-6.05,102.73,0.02,2317.18,148.27,96.95,42.96,1.28,171.77,127.39,145.61,-1.12,35.53,27.42,222.65
20784,현진소재(주),053660,2014,2002/02/15,542817356.0,-59004959.0,28258536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.02,-13.13,-45.93,110.24,0.03,1474.86,199.1,78.26,39.57,0.51,265.87,213.1,229.07,-3.62,25.89,17.63,162.59
20785,현진소재(주),053660,2015,2002/02/15,,-82812700.0,-91511730.0,,,,,,,,,,,,,,,,,,,,,,,,,
20786,현진소재(주),053660,2016,2002/02/15,,1662259.0,-84185030.0,,,,,,,,,,,,,,,,,,,,,,,,,
20787,현진소재(주),053660,2017,2002/02/15,,-16348946.0,-98363757.0,,,,,,,,,,,,,,,,,,,,,,,,,
20788,현진소재(주),053660,2018,2002/02/15,214315098.0,-21073689.0,-121546370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.38,-9.83,-37.37,107.4,0.01,381.52,246.59,51.08,28.93,0.27,280.0,261.21,215.56,-2.42,20.92,3.82,116.99
20789,호전실업(주),111110,2017,2017/02/02,285260525.0,-11337423.0,71625649.0,17.52,-2.9,28.82,35.99,3.6,-46.1,-71.69,-106.04,1.35,1.68,4.29,81.73,0.06,2473.17,69.07,137.58,78.93,10.49,134.76,120.43,102.47,3.1,43.3,24.81,82.5
20790,호전실업(주),111110,2018,2017/02/02,287546984.0,-7506699.0,62740388.0,0.8,14.79,-5.03,4.0,-4.62,-28.74,6.38,0.0,1.47,1.61,3.88,82.38,0.02,2570.82,76.15,132.78,66.86,5.18,127.28,113.82,98.82,1.76,44.7,25.82,86.52
20791,호전실업(주),111110,2019,2017/02/02,292309122.0,1849343.0,62551261.0,1.66,15.5,-5.32,-1.54,-1.11,79.69,-41.15,-98.52,0.89,0.95,2.26,79.5,0.0,2531.78,89.39,151.08,67.84,9.4,134.82,96.25,103.33,2.84,43.28,25.41,90.47
20792,호전실업(주),111110,2020,2017/02/02,272119291.0,-10577618.0,50095411.0,-6.91,-5.97,-7.48,-13.69,-5.57,-92.04,0.0,-18852.07,-6.0,-6.22,-14.99,85.08,0.0,2190.63,97.61,136.69,65.07,10.33,153.84,114.3,114.22,0.28,40.14,21.94,87.21
20793,호전실업(주),111110,2021,2017/02/02,302687738.0,3207000.0,51600611.0,11.23,3.49,16.07,11.87,17.89,1239.8,0.0,0.0,3.42,4.1,10.38,80.83,0.0,2354.82,90.18,146.35,68.24,13.5,152.08,110.62,103.21,3.12,44.4,23.6,83.37
20794,화성밸브(주),039610,2011,2000/03/16,,5217693.0,25763898.0,,,,,,,,,,,,,,,,,,,,,,,,,
20795,화성밸브(주),039610,2012,2000/03/16,,5567083.0,30931503.0,,,,,,,,,,,,,,,,,,,,,,,,,
20796,화성밸브(주),039610,2013,2000/03/16,,5764402.0,36511638.0,,,,,,,,,,,,,,,,,,,,,,,,,
20797,화성밸브(주),039610,2014,2000/03/16,,4267720.0,40723229.0,,,,,,,,,,,,,,,,,,,,,,,,,
20798,화성밸브(주),039610,2015,2000/03/16,,3920580.0,44231373.0,,,,,,,,,,,,,,,,,,,,,,,,,
20799,화성밸브(주),039610,2016,2000/03/16,,1988885.0,45763233.0,,,,,,,,,,,,,,,,,,,,,,,,,
20800,화성밸브(주),039610,2017,2000/03/16,,1663532.0,49104786.0,,,,,,,,,,,,,,,,,,,,,,,,,
20801,화성밸브(주),039610,2018,2000/03/16,,2971551.0,51820736.0,,,,,,,,,,,,,,,,,,,,,,,,,
20802,화성밸브(주),039610,2019,2000/03/16,,2933256.0,54516645.0,,,,,,,,,,,,,,,,,,,,,,,,,
20803,화성밸브(주),039610,2020,2000/03/16,,1240264.0,55687412.0,,,,,,,,,,,,,,,,,,,,,,,,,
20804,화성밸브(주),039610,2021,2000/03/16,,2388372.0,59383132.0,,,,,,,,,,,,,,,,,,,,,,,,,
20805,화성산업(주),002460,2011,1988/09/29,486925661.0,-88406127.0,93543162.0,-22.23,-7.21,-30.0,-29.16,2.16,0.0,0.0,0.0,-21.84,-15.79,-35.2,96.54,0.32,249.85,95.7,154.56,109.72,15.28,135.18,90.24,48.62,-9.78,31.94,2.5,87.77
20806,화성산업(주),002460,2012,1988/09/29,397183609.0,10120295.0,103044601.0,-18.43,-3.31,-28.81,6.11,-12.73,0.0,0.0,0.0,3.62,2.88,5.96,90.84,0.11,268.04,87.2,228.04,190.1,45.49,80.78,41.04,7.34,2.3,42.01,2.68,75.73
20807,화성산업(주),002460,2013,1988/09/29,419481129.0,13799445.0,115599744.0,5.61,15.58,-3.67,8.19,0.4,-11.38,28.5,66.0,4.63,4.0,7.14,91.82,0.07,296.94,93.16,239.61,213.67,88.32,76.48,34.77,9.11,26.65,44.07,2.97,73.38
20808,화성산업(주),002460,2014,1988/09/29,524203233.0,21298735.0,133353789.0,24.96,-2.68,55.88,11.87,19.28,93.86,44.75,30.2,5.62,5.01,9.39,91.45,0.15,332.1,81.04,182.78,159.32,64.8,97.13,63.51,8.14,43.04,39.44,3.32,87.2
20809,화성산업(주),002460,2015,1988/09/29,,24296685.0,152507910.0,,,,,,,,,,,,,,,,,,,,,,,,,
20810,화성산업(주),002460,2016,1988/09/29,,33665725.0,178320117.0,,,,,,,,,,,,,,,,,,,,,,,,,
20811,화성산업(주),002460,2017,1988/09/29,,44646265.0,214379860.0,,,,,,,,,,,,,,,,,,,,,,,,,
20812,화성산업(주),002460,2018,1988/09/29,,49227488.0,253207177.0,,,,,,,,,,,,,,,,,,,,,,,,,
20813,화성산업(주),002460,2019,1988/09/29,,7672692.0,247984511.0,,,,,,,,,,,,,,,,,,,,,,,,,
20814,화성산업(주),002460,2020,1988/09/29,580483864.0,33207212.0,272240001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,5.67,8.43,83.43,0.18,537.82,47.14,289.15,264.28,178.56,47.16,34.59,14.78,20.99,57.76,5.39,106.43
20815,화성산업(주),002460,2021,1988/09/29,807965790.0,29873981.0,296576213.0,39.19,3.68,55.93,5.77,0.71,-29.33,-10.04,-9.54,7.03,4.28,7.37,87.02,0.18,574.31,46.23,275.16,203.91,96.72,93.77,53.62,37.01,22.37,44.28,5.75,159.2
20816,화일약품(주),061250,2011,2002/04/18,98728199.0,4676325.0,32290938.0,-8.13,10.98,-14.74,3.99,2.67,17.72,9.94,9.86,6.0,4.54,6.88,81.86,0.04,1255.77,44.09,333.02,224.01,19.23,42.08,29.43,25.73,4.61,71.27,12.56,117.67
20817,화일약품(주),061250,2012,2002/04/18,113139294.0,5114677.0,36120640.0,14.6,21.24,11.61,18.33,17.59,1.87,7.99,8.73,5.51,4.78,6.67,82.56,0.04,1165.32,45.17,312.02,212.55,34.77,37.6,29.62,21.58,8.78,72.2,11.65,108.96
20818,화일약품(주),061250,2013,2002/04/18,123024132.0,4254711.0,38680801.0,8.74,35.48,-4.33,4.97,2.54,-27.15,-16.81,-17.16,4.47,3.56,5.0,82.93,0.02,1187.72,58.3,286.32,180.26,32.53,42.54,29.42,25.16,7.72,69.56,11.88,117.33
20819,화일약품(주),061250,2014,2002/04/18,122924472.0,4028959.0,41122240.0,-0.08,-2.9,1.87,3.2,2.06,1.83,-1.85,-2.04,4.3,3.36,4.71,85.22,0.03,1226.04,54.86,338.77,220.11,19.51,38.01,24.54,24.32,9.87,71.87,12.26,122.83
20820,화일약품(주),061250,2015,2002/04/18,140271903.0,5453067.0,45537788.0,14.11,21.27,9.39,11.09,10.43,-70.86,31.98,172.92,5.14,4.14,5.8,90.75,0.01,1363.07,59.89,241.91,146.56,13.93,41.77,33.85,27.1,2.22,70.02,13.63,116.55
20821,화일약품(주),061250,2016,2002/04/18,128615736.0,6381631.0,50088140.0,-8.31,-11.41,-6.04,0.93,5.08,52.47,17.03,-73.78,5.72,4.75,6.42,86.76,0.04,1375.79,52.57,397.12,267.73,43.32,28.8,19.2,15.11,3.57,77.08,13.76,104.28
20822,화일약품(주),061250,2017,2002/04/18,,2665328.0,50922189.0,,,,,,,,,,,,,,,,,,,,,,,,,
20823,화일약품(주),061250,2018,2002/04/18,,5076526.0,54053548.0,,,,,,,,,,,,,,,,,,,,,,,,,
20824,화일약품(주),061250,2019,2002/04/18,,3194153.0,55166422.0,,,,,,,,,,,,,,,,,,,,,,,,,
20825,화일약품(주),061250,2020,2002/04/18,,2806388.0,55717110.0,,,,,,,,,,,,,,,,,,,,,,,,,
20826,화일약품(주),061250,2021,2002/04/18,,2842177.0,58559287.0,,,,,,,,,,,,,,,,,,,,,,,,,
20827,화천기계(주),010660,2011,1988/12/12,,15720180.0,80926340.0,,,,,,,,,,,,,,,,,,,,,,,,,
20828,화천기계(주),010660,2012,1988/12/12,,12144940.0,89927607.0,,,,,,,,,,,,,,,,,,,,,,,,,
20829,화천기계(주),010660,2013,1988/12/12,,8733266.0,95958023.0,,,,,,,,,,,,,,,,,,,,,,,,,
20830,화천기계(주),010660,2014,1988/12/12,,6916536.0,99408010.0,,,,,,,,,,,,,,,,,,,,,,,,,
20831,화천기계(주),010660,2015,1988/12/12,,2307245.0,100336423.0,,,,,,,,,,,,,,,,,,,,,,,,,
20832,화천기계(주),010660,2016,1988/12/12,,-2505219.0,98131322.0,,,,,,,,,,,,,,,,,,,,,,,,,
20833,화천기계(주),010660,2017,1988/12/12,,582772.0,99436773.0,,,,,,,,,,,,,,,,,,,,,,,,,
20834,화천기계(주),010660,2018,1988/12/12,,-674469.0,101768729.0,,,,,,,,,,,,,,,,,,,,,,,,,
20835,화천기계(주),010660,2019,1988/12/12,,-6131779.0,96498663.0,,,,,,,,,,,,,,,,,,,,,,,,,
20836,화천기계(주),010660,2020,1988/12/12,,-4554983.0,92209941.0,,,,,,,,,,,,,,,,,,,,,,,,,
20837,화천기계(주),010660,2021,1988/12/12,,5379751.0,97469586.0,,,,,,,,,,,,,,,,,,,,,,,,,
20838,화천기공(주),000850,2011,1999/11/18,312696483.0,19363604.0,94494645.0,23.69,19.02,30.22,21.1,52.12,116.75,82.66,118.74,10.72,9.56,14.15,82.34,0.27,1801.94,83.81,192.09,125.91,8.51,49.46,34.18,11.38,29.26,63.39,18.02,70.02
20839,화천기공(주),000850,2012,1999/11/18,306873292.0,9825118.0,95012369.0,-1.86,7.95,-14.39,6.33,-4.63,-58.38,-43.2,-58.32,6.39,4.96,7.11,85.46,0.83,1922.35,85.09,242.7,152.76,10.57,37.95,21.78,8.32,14.09,68.91,19.22,66.77
20840,화천기공(주),000850,2013,1999/11/18,316080665.0,13560544.0,100181708.0,3.0,-3.7,13.79,3.34,-8.69,24.57,-2.17,-40.19,6.84,4.82,6.64,82.6,0.67,1989.85,79.29,244.12,158.69,12.98,37.5,23.84,7.49,21.99,69.25,19.9,80.72
20841,화천기공(주),000850,2014,1999/11/18,330426536.0,19032001.0,111057890.0,4.54,4.75,4.25,8.28,11.9,64.63,42.11,132.03,8.69,6.6,8.91,80.33,0.81,2162.89,76.71,285.13,194.99,14.64,32.75,19.65,5.26,41.36,72.0,21.63,75.58
20842,화천기공(주),000850,2015,1999/11/18,340734968.0,16173027.0,128435945.0,3.12,5.75,-0.48,5.96,-18.85,-49.33,-24.97,-18.85,8.03,4.77,6.25,82.54,0.58,2297.66,76.56,334.76,233.68,28.03,29.19,15.72,6.59,30.82,74.18,22.98,94.11
20843,화천기공(주),000850,2016,1999/11/18,346272696.0,8743185.0,141597361.0,1.63,-3.02,8.37,2.91,-12.31,-62.35,-55.33,-39.42,4.09,2.08,2.67,83.82,0.75,2367.48,72.15,364.15,276.85,24.46,27.58,15.22,5.12,10.81,75.21,23.67,112.57
20844,화천기공(주),000850,2017,1999/11/18,360582908.0,9459119.0,155101511.0,4.13,1.73,7.26,2.19,19.26,163.95,21.87,-20.92,4.18,2.47,3.18,82.07,0.37,2421.42,71.82,309.89,220.91,15.87,30.01,18.78,6.87,25.13,73.87,24.21,102.01
20845,화천기공(주),000850,2018,1999/11/18,385639759.0,12334485.0,167644167.0,6.95,2.43,12.52,3.86,3.42,-22.29,45.23,59.22,5.87,3.39,4.48,82.67,0.61,2518.78,70.84,306.82,219.47,16.28,33.87,20.55,10.35,13.37,71.85,25.19,108.81
20846,화천기공(주),000850,2019,1999/11/18,374944126.0,8002114.0,174842299.0,-2.77,1.3,-7.35,2.98,-4.21,-19.7,-41.11,-17.95,3.61,1.96,2.55,81.84,0.84,2596.91,69.68,366.36,269.12,61.81,26.39,15.48,5.32,9.83,76.19,25.97,107.4
20847,화천기공(주),000850,2020,1999/11/18,378376165.0,3331036.0,182878700.0,0.92,16.2,-17.86,-0.17,-21.66,-79.21,-39.42,-80.14,2.79,1.2,1.52,84.26,0.29,2592.39,81.1,298.06,206.95,53.36,27.76,15.66,7.26,6.63,75.36,25.92,123.93
20848,화천기공(주),000850,2021,1999/11/18,425436857.0,7201901.0,187885927.0,12.44,10.97,14.99,4.11,26.11,132.56,106.25,514.07,4.57,2.32,3.08,84.45,0.35,2703.17,86.43,244.55,169.55,43.14,37.97,21.07,12.12,27.89,69.89,27.03,107.14
20849,환인제약(주),016580,2011,1996/07/03,,14612077.0,32477832.0,,,,,,,,,,,,,,,,,,,,,,,,,
20850,환인제약(주),016580,2012,1996/07/03,,15796563.0,16553738.0,,,,,,,,,,,,,,,,,,,,,,,,,
20851,환인제약(주),016580,2013,1996/07/03,,14580149.0,15268777.0,,,,,,,,,,,,,,,,,,,,,,,,,
20852,환인제약(주),016580,2014,1996/07/03,,18805535.0,19242535.0,,,,,,,,,,,,,,,,,,,,,,,,,
20853,환인제약(주),016580,2015,1996/07/03,,20509661.0,21783100.0,,,,,,,,,,,,,,,,,,,,,,,,,
20854,환인제약(주),016580,2016,1996/07/03,,16397455.0,18197121.0,,,,,,,,,,,,,,,,,,,,,,,,,
20855,환인제약(주),016580,2017,1996/07/03,,27172311.0,28385998.0,,,,,,,,,,,,,,,,,,,,,,,,,
20856,환인제약(주),016580,2018,1996/07/03,,21517959.0,25876285.0,,,,,,,,,,,,,,,,,,,,,,,,,
20857,환인제약(주),016580,2019,1996/07/03,304884815.0,18739747.0,19669245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,6.1,6.83,50.26,3.1,2822.12,36.4,828.41,714.37,72.67,11.08,9.02,0.57,1290.43,90.01,28.29,155.66
20858,환인제약(주),016580,2020,1996/07/03,329559588.0,23675615.0,25040451.0,8.09,15.31,4.58,8.16,7.87,8.61,25.1,43.39,13.51,7.31,8.21,49.56,4.12,3052.4,38.84,802.08,679.48,134.98,11.11,9.01,0.74,904.55,89.99,30.57,150.46
20859,환인제약(주),016580,2021,1996/07/03,353188872.0,26346884.0,28013904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88,7.49,8.41,47.41,5.35,3267.09,34.92,784.5,678.53,207.3,11.34,9.74,0.54,606.68,89.81,32.7,161.8
20860,효성아이티엑스(주),094280,2011,2007/10/25,61725769.0,4120777.0,1293421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,9.36,26.78,92.38,0.01,246.97,171.23,72.09,64.52,0.81,186.29,159.62,64.3,4.32,24.86,2.47,22.94
20861,효성아이티엑스(주),094280,2012,2007/10/25,71688635.0,4438116.0,4650552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,6.18,15.9,91.87,0.02,348.36,161.1,70.8,61.62,0.33,157.31,135.87,51.59,7.95,30.2,3.48,21.19
20862,효성아이티엑스(주),094280,2013,2007/10/25,85740869.0,7152668.0,9051902.0,19.6,11.23,33.63,3.53,22.67,66.11,71.12,-68.68,2.9,9.63,26.74,91.19,0.03,375.05,173.08,73.27,67.78,0.67,197.24,169.47,55.57,14.14,27.18,3.75,24.24
20863,효성아이티엑스(주),094280,2014,2007/10/25,103239397.0,7050499.0,11170662.0,20.41,11.51,32.81,36.08,9.97,23.7,16.09,428.56,3.06,9.32,25.85,90.66,0.07,543.32,141.83,89.96,82.71,0.97,163.01,134.71,48.67,20.59,32.7,5.43,25.87
20864,효성아이티엑스(주),094280,2015,2007/10/25,120185171.0,5938088.0,14347660.0,16.41,23.28,8.38,28.95,9.72,-4.76,-15.74,21.53,2.35,6.64,16.51,91.92,0.02,736.69,135.59,86.23,79.29,0.77,137.44,118.11,43.46,16.69,38.09,7.37,25.61
20865,효성아이티엑스(주),094280,2016,2007/10/25,122365581.0,6281753.0,17736218.0,1.81,-2.2,7.16,4.95,7.79,1.41,-1.24,-49.4,2.15,6.04,14.12,91.89,0.02,819.99,126.35,90.95,83.8,11.56,130.35,114.34,40.02,12.03,41.64,8.2,24.95
20866,효성아이티엑스(주),094280,2017,2007/10/25,147514110.0,8640062.0,22176943.0,20.55,12.68,30.12,17.56,16.06,8.19,30.01,79.34,2.41,7.06,16.48,91.84,0.03,967.29,121.11,93.04,84.39,1.07,136.22,123.72,37.53,15.38,40.75,9.67,26.68
20867,효성아이티엑스(주),094280,2018,2007/10/25,121415206.0,8146705.0,21102903.0,-17.69,-22.11,-13.04,-23.5,1.79,-7.19,-20.99,-169.89,1.87,5.6,13.65,91.4,0.22,740.29,123.31,95.88,88.18,2.06,154.15,136.46,33.6,11.98,37.89,7.4,23.64
20868,효성아이티엑스(주),094280,2019,2007/10/25,159341637.0,12652608.0,23418180.0,31.24,68.83,-4.19,8.28,-3.45,14.9,43.93,0.0,2.79,7.71,21.77,90.3,0.39,806.44,192.26,73.51,66.2,0.68,208.04,157.51,104.98,6.57,31.45,8.06,32.92
20869,효성아이티엑스(주),094280,2020,2007/10/25,161698570.0,15417745.0,23575044.0,1.48,4.8,-4.03,-4.45,24.7,29.06,17.72,12.02,2.63,7.94,25.21,91.02,0.4,805.9,210.87,64.69,59.56,3.92,227.16,179.77,95.32,11.01,30.97,8.06,25.99
20870,효성아이티엑스(주),094280,2021,2007/10/25,241404764.0,14089618.0,26358655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,5.96,13.93,89.56,0.4,1673.21,169.92,61.64,54.21,0.26,133.65,103.39,50.9,16.68,43.07,16.73,30.3
20871,효성오앤비(주),097870,2011,2008/04/08,44713082.0,5842845.0,16567426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72,12.82,15.79,55.98,0.35,1178.7,48.41,414.13,374.06,154.4,23.19,18.06,11.22,26.98,76.45,11.79,174.0
20872,효성오앤비(주),097870,2012,2008/04/08,59766813.0,4335697.0,19672012.0,33.67,-0.09,55.52,8.14,21.26,-23.26,-26.64,-27.94,13.74,8.05,11.13,62.25,0.29,1280.59,44.72,222.06,173.13,2.85,52.27,48.43,40.25,26.04,62.14,12.81,191.88
20873,효성오앤비(주),097870,2013,2008/04/08,55381189.0,5327364.0,24076041.0,-7.34,-0.01,-10.38,11.08,8.31,12.34,23.6,27.38,15.68,9.03,12.55,60.57,0.24,1430.57,40.26,360.09,297.64,33.38,27.02,24.09,17.11,33.16,74.91,14.31,162.17
20874,효성오앤비(주),097870,2014,2008/04/08,57618931.0,6792228.0,29637157.0,4.04,53.57,-18.94,15.96,14.5,21.5,30.52,29.98,17.88,12.01,14.41,59.87,0.17,1643.45,53.31,521.87,400.86,106.41,13.96,11.62,4.66,93.97,82.72,16.43,145.79
20875,효성오앤비(주),097870,2015,2008/04/08,70569535.0,6799443.0,34969200.0,22.48,11.46,32.16,11.09,7.66,24.01,2.09,3.0,16.95,10.8,12.98,57.47,0.24,1836.84,53.49,303.33,212.31,101.0,25.64,23.79,17.99,100.06,75.48,18.37,164.72
20876,효성오앤비(주),097870,2016,2008/04/08,71160661.0,4893034.0,38267234.0,0.84,0.75,0.9,6.29,-1.09,-27.84,-26.79,-28.27,12.55,7.15,8.75,61.68,0.22,1958.73,50.7,389.25,282.0,149.66,19.19,17.6,13.28,30.2,79.82,19.59,166.72
20877,효성오앤비(주),097870,2017,2008/04/08,65148226.0,5106930.0,42098164.0,-8.45,-1.91,-13.29,-0.16,-14.81,-5.01,4.19,4.78,15.35,7.75,8.86,58.47,0.21,2098.82,49.81,771.87,577.9,290.42,9.3,7.71,0.0,136.98,93.43,20.99,178.15
20878,효성오앤비(주),097870,2018,2008/04/08,65258190.0,3332699.0,43301813.0,0.17,2.54,-1.82,0.58,-12.24,-34.14,-26.53,-26.74,12.85,5.95,6.49,59.08,0.13,1446.53,50.78,806.97,631.84,118.18,8.85,7.2,1.74,100.09,94.1,14.47,199.0
20879,효성오앤비(주),097870,2019,2008/04/08,70203765.0,1385410.0,44387223.0,7.58,9.68,5.74,3.03,-6.06,-62.83,-52.77,-54.97,6.38,2.67,3.01,60.69,0.27,1489.27,52.53,725.92,586.67,114.27,10.45,7.98,3.22,49.18,92.61,15.32,228.37
20880,효성오앤비(주),097870,2020,2008/04/08,72306763.0,1483555.0,45870778.0,3.0,-1.66,7.22,-2.39,3.23,36.98,-13.13,-9.15,5.06,2.08,2.61,62.23,0.09,1526.15,52.98,452.1,377.46,121.49,16.66,14.09,8.84,16.81,91.93,15.66,227.43
20881,효성오앤비(주),097870,2021,2008/04/08,84990571.0,2187408.0,47216185.0,17.54,25.37,11.03,19.63,2.9,-22.12,49.2,37.0,7.62,2.92,3.59,62.3,0.09,1599.11,55.83,441.16,379.93,220.49,15.27,13.47,5.49,18.11,81.76,16.37,235.88
20882,효성중공업(주),298040,2018,2018/07/13,3432511553.0,20629190.0,15091684.0,,,,,,,,,,,,,,,,,,,,,,,,,
20883,효성중공업(주),298040,2019,2018/07/13,4000830148.0,11919974.0,16660087.0,16.56,24.84,5.79,0.41,73.42,160.53,592.05,0.0,0.42,0.43,1.45,89.62,0.06,1849.6,244.51,74.59,60.14,1.81,303.92,213.71,146.13,2.51,23.61,20.26,78.25
20884,효성중공업(주),298040,2020,2018/07/13,3703454378.0,-1104578.0,19537451.0,-7.43,1.79,-21.57,-2.72,-21.09,-66.16,-269.05,-761.92,-0.65,-0.5,-2.48,86.75,0.03,1796.7,254.59,71.17,52.84,3.01,282.49,179.71,123.5,0.82,24.9,19.78,88.21
20885,효성중공업(주),298040,2021,2018/07/13,4022701435.0,76643152.0,87821840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,1.9,6.18,86.94,0.05,1901.03,237.3,80.33,59.07,4.17,287.86,187.44,123.29,2.98,24.64,21.26,98.85
20886,효성첨단소재(주),298050,2018,2018/07/13,2534697811.0,-3512069.0,-3633765.0,,,,,,,,,,,,,,,,,,,,,,,,,
20887,효성첨단소재(주),298050,2019,2018/07/13,2531098757.0,-76296371.0,-84159123.0,-0.14,2.89,-4.56,-16.17,72.77,146.83,0.0,0.0,-1.73,-2.09,-19.74,88.31,0.11,1352.43,381.62,63.89,33.23,2.07,524.35,379.93,433.52,2.63,15.21,17.18,72.25
20888,효성첨단소재(주),298050,2020,2018/07/13,2376593775.0,47577841.0,-37216898.0,-6.1,-7.1,-4.54,-3.28,-21.58,-78.39,0.0,0.0,0.28,0.28,0.02,91.29,0.09,1305.14,377.14,59.64,39.02,2.99,523.6,413.24,422.71,0.73,15.17,16.1,80.35
20889,효성첨단소재(주),298050,2021,2018/07/13,2908681838.0,152230831.0,112980755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,11.35,41.51,82.32,0.06,2604.98,204.19,82.27,49.95,1.93,303.09,241.76,214.78,12.68,24.1,31.3,71.33
20890,효성티앤씨(주),298020,2018,2018/07/13,3138844259.0,31881471.0,29649284.0,,,,,,,,,,,,,,,,,,,,,,,,,
20891,효성티앤씨(주),298020,2019,2018/07/13,3224306572.0,1962311.0,-1981000.0,2.72,2.54,2.94,21.13,78.12,158.22,338.18,4513.19,2.04,3.84,20.86,90.58,0.06,2173.39,300.92,70.87,45.6,4.31,453.1,355.85,316.53,4.17,17.5,26.08,50.72
20892,효성티앤씨(주),298020,2020,2018/07/13,2824127678.0,62352267.0,60834000.0,-12.41,-11.45,-13.55,22.91,-13.73,-17.45,46.96,37.36,3.26,5.56,25.1,90.34,0.04,2691.07,217.13,75.56,54.47,7.27,294.79,235.11,191.51,5.05,24.67,32.2,50.36
20893,효성티앤씨(주),298020,2021,2018/07/13,4526469189.0,275987686.0,275951000.0,60.28,23.68,105.02,136.37,66.54,434.08,463.14,587.22,11.73,27.42,76.22,80.23,0.03,6478.51,108.93,115.82,70.96,6.39,156.66,127.55,70.79,43.4,38.55,80.64,49.21
20894,효성화학(주),298000,2018,2018/07/13,1653249379.0,22277083.0,20266923.0,,,,,,,,,,,,,,,,,,,,,,,,,
