,회사명,거래소코드,회계년도,직급명,1인평균지급액(임원),1인년간평균급여(직원)
77089,한일사료(주),5860,2021/12,사외이사 (감사위원회 위원 제외),24000.0,63676.0
77092,한일시멘트(주),300720,2018/12,사외이사 (감사위원회 위원 제외),18000.0,42805.0
77094,한일시멘트(주),300720,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",149133.0,42805.0
77095,한일시멘트(주),300720,2019/12,사외이사 (감사위원회 위원 제외),36000.0,76360.0
77097,한일시멘트(주),300720,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",523242.0,76360.0
77100,한일시멘트(주),300720,2020/12,사외이사 (감사위원회 위원 제외),36000.0,78947.0
77102,한일시멘트(주),300720,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",337915.0,78947.0
77103,한일시멘트(주),300720,2021/12,사외이사 (감사위원회 위원 제외),20600.0,84385.0
77104,한일시멘트(주),300720,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",328617.0,84385.0
77108,한일철강(주),2220,2011/12,등기이사,118906.0,34487.0
77112,한일철강(주),2220,2012/12,등기이사,123406.0,35900.0
77115,한일철강(주),2220,2013/12,등기이사,151278.0,38185.0
77117,한일철강(주),2220,2014/12,등기이사,144693.0,35196.0
77124,한일철강(주),2220,2015/12,등기이사,83658.0,31346.0
77126,한일철강(주),2220,2016/12,사외이사 (감사위원회 위원 제외),7200.0,34261.0
77127,한일철강(주),2220,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",101449.0,34261.0
77130,한일철강(주),2220,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",126576.0,36564.0
77131,한일철강(주),2220,2017/12,사외이사 (감사위원회 위원 제외),7200.0,36564.0
77134,한일철강(주),2220,2018/12,사외이사 (감사위원회 위원 제외),7200.0,34695.0
77135,한일철강(주),2220,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",161060.0,34695.0
77137,한일철강(주),2220,2019/12,사외이사 (감사위원회 위원 제외),7200.0,39357.0
77140,한일철강(주),2220,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",202121.0,39357.0
77143,한일철강(주),2220,2020/12,사외이사 (감사위원회 위원 제외),5380.0,40141.0
77144,한일철강(주),2220,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",202452.0,40141.0
77147,한일철강(주),2220,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",257026.0,46992.0
77148,한일철강(주),2220,2021/12,사외이사 (감사위원회 위원 제외),7200.0,46992.0
77149,한일현대시멘트(주),6390,2011/12,등기이사,170000.0,56000.0
77154,한일현대시멘트(주),6390,2012/12,등기이사,164000.0,58000.0
77156,한일현대시멘트(주),6390,2014/12,등기이사,200000.0,64000.0
77160,한일현대시멘트(주),6390,2015/12,등기이사,237000.0,81000.0
77163,한일현대시멘트(주),6390,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",894000.0,81000.0
77165,한일현대시멘트(주),6390,2016/12,사외이사 (감사위원회 위원 제외),35000.0,81000.0
77168,한일현대시멘트(주),6390,2017/12,사외이사 (감사위원회 위원 제외),37000.0,117000.0
77169,한일현대시멘트(주),6390,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",443000.0,117000.0
77171,한일현대시멘트(주),6390,2018/12,사외이사 (감사위원회 위원 제외),42000.0,86000.0
77174,한일현대시멘트(주),6390,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",449000.0,86000.0
77177,한일현대시멘트(주),6390,2019/12,사외이사 (감사위원회 위원 제외),28000.0,84000.0
77178,한일현대시멘트(주),6390,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",571000.0,84000.0
77179,한일현대시멘트(주),6390,2020/12,사외이사 (감사위원회 위원 제외),42000.0,78000.0
77180,한일현대시멘트(주),6390,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",648000.0,78000.0
77183,한일현대시멘트(주),6390,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",603523.0,86795.0
77185,한일현대시멘트(주),6390,2021/12,사외이사 (감사위원회 위원 제외),41000.0,86795.0
77188,한일홀딩스(주),3300,2011/12,등기이사,346000.0,56433.0
77191,한일홀딩스(주),3300,2012/12,등기이사,373278.0,61514.0
77196,한일홀딩스(주),3300,2013/12,등기이사,477756.0,65885.0
77199,한일홀딩스(주),3300,2014/12,등기이사,607212.0,74274.0
77203,한일홀딩스(주),3300,2015/12,등기이사,872856.0,76054.0
77205,한일홀딩스(주),3300,2016/12,사외이사 (감사위원회 위원 제외),36000.0,73916.0
77208,한일홀딩스(주),3300,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",660754.0,73916.0
77209,한일홀딩스(주),3300,2017/12,사외이사 (감사위원회 위원 제외),36000.0,79882.0
77211,한일홀딩스(주),3300,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",419507.0,79882.0
77214,한일홀딩스(주),3300,2018/12,사외이사 (감사위원회 위원 제외),9000.0,51349.0
77216,한일홀딩스(주),3300,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",512813.0,51349.0
77218,한일홀딩스(주),3300,2019/12,사외이사 (감사위원회 위원 제외),27000.0,53913.0
77219,한일홀딩스(주),3300,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",561900.0,53913.0
77221,한일홀딩스(주),3300,2020/12,사외이사 (감사위원회 위원 제외),36000.0,51891.0
77224,한일홀딩스(주),3300,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",550420.0,51891.0
77225,한일홀딩스(주),3300,2021/12,사외이사 (감사위원회 위원 제외),25000.0,59496.0
77227,한일홀딩스(주),3300,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",555546.0,59496.0
77231,한일화학공업(주),7770,2011/12,등기이사,109130.0,36889.0
77233,한일화학공업(주),7770,2012/12,등기이사,136665.0,42714.0
77236,한일화학공업(주),7770,2013/12,등기이사,149814.0,41726.0
77242,한일화학공업(주),7770,2014/12,등기이사,157668.0,47462.0
77246,한일화학공업(주),7770,2015/12,등기이사,141747.0,47748.0
77247,한일화학공업(주),7770,2016/12,사외이사 (감사위원회 위원 제외),9600.0,46124.0
77249,한일화학공업(주),7770,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",144286.0,46124.0
77251,한일화학공업(주),7770,2017/12,사외이사 (감사위원회 위원 제외),9600.0,47954.0
77254,한일화학공업(주),7770,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",154785.0,47954.0
77255,한일화학공업(주),7770,2018/12,사외이사 (감사위원회 위원 제외),9000.0,48199.0
77256,한일화학공업(주),7770,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",147316.0,48199.0
77261,한일화학공업(주),7770,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",149203.0,51172.0
77262,한일화학공업(주),7770,2019/12,사외이사 (감사위원회 위원 제외),12000.0,51172.0
77263,한일화학공업(주),7770,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",176062.0,53135.0
77264,한일화학공업(주),7770,2020/12,사외이사 (감사위원회 위원 제외),10200.0,53135.0
77267,한일화학공업(주),7770,2021/12,사외이사 (감사위원회 위원 제외),9600.0,56954.0
77268,한일화학공업(주),7770,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",215429.0,56954.0
77272,한전산업개발(주),130660,2011/12,등기이사,182800.0,42656.0
77274,한전산업개발(주),130660,2012/12,등기이사,188384.0,34829.0
77280,한전산업개발(주),130660,2013/12,등기이사,155288.0,32408.0
77281,한전산업개발(주),130660,2014/12,등기이사,126820.0,40560.0
77285,한전산업개발(주),130660,2015/12,등기이사,100181.0,42720.0
77290,한전산업개발(주),130660,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",126810.0,42492.0
77292,한전산업개발(주),130660,2016/12,사외이사 (감사위원회 위원 제외),19250.0,42492.0
77293,한전산업개발(주),130660,2017/12,사외이사 (감사위원회 위원 제외),21267.0,48612.0
77295,한전산업개발(주),130660,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",142898.0,48612.0
77298,한전산업개발(주),130660,2018/12,사외이사 (감사위원회 위원 제외),23867.0,49128.0
77299,한전산업개발(주),130660,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",186497.0,49128.0
77303,한전산업개발(주),130660,2019/12,사외이사 (감사위원회 위원 제외),23917.0,60483.0
77304,한전산업개발(주),130660,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",228483.0,60483.0
77306,한전산업개발(주),130660,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",250622.0,51646.0
77308,한전산업개발(주),130660,2020/12,사외이사 (감사위원회 위원 제외),21855.0,51646.0
77309,한전산업개발(주),130660,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",221116.0,58208.0
77310,한전산업개발(주),130660,2021/12,사외이사 (감사위원회 위원 제외),24000.0,58208.0
77313,한전케이피에스(주),51600,2011/12,등기이사,203925.0,65896.0
77317,한전케이피에스(주),51600,2012/12,상임이사,206742.0,67701.0
77319,한전케이피에스(주),51600,2013/12,등기이사,207305.0,68352.0
77325,한전케이피에스(주),51600,2014/12,등기이사,205577.0,69963.0
77328,한전케이피에스(주),51600,2015/12,등기이사,190933.0,71154.0
77331,한전케이피에스(주),51600,2016/12,사외이사 (감사위원회 위원 제외),30000.0,74210.0
77332,한전케이피에스(주),51600,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",198465.0,74210.0
77335,한전케이피에스(주),51600,2017/12,사외이사 (감사위원회 위원 제외),30000.0,74399.0
77336,한전케이피에스(주),51600,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",177512.0,74399.0
77338,한전케이피에스(주),51600,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",137560.0,71756.0
77340,한전케이피에스(주),51600,2018/12,사외이사 (감사위원회 위원 제외),30000.0,71756.0
77344,한전케이피에스(주),51600,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",121547.0,72227.0
77345,한전케이피에스(주),51600,2019/12,사외이사 (감사위원회 위원 제외),30000.0,72227.0
77346,한전케이피에스(주),51600,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",122444.0,76117.0
77348,한전케이피에스(주),51600,2020/12,사외이사 (감사위원회 위원 제외),30000.0,76117.0
77352,한전케이피에스(주),51600,2021/12,사외이사 (감사위원회 위원 제외),28618.0,79659.0
77353,한전케이피에스(주),51600,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",181978.0,79659.0
77356,한창산업(주),79170,2011/12,등기이사,140400.0,39833.0
77357,한창산업(주),79170,2012/12,등기이사,150362.0,44085.0
77362,한창산업(주),79170,2013/12,등기이사,158375.0,36993.0
77366,한창산업(주),79170,2014/12,등기이사,167637.0,37635.0
77369,한창산업(주),79170,2015/12,등기이사,170109.0,49130.0
77374,한창산업(주),79170,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",180718.0,52690.0
77375,한창산업(주),79170,2016/12,사외이사 (감사위원회 위원 제외),12000.0,52690.0
77376,한창산업(주),79170,2017/12,사외이사 (감사위원회 위원 제외),12000.0,56186.0
77377,한창산업(주),79170,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",154818.0,56186.0
77380,한창산업(주),79170,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",162910.0,60280.0
77383,한창산업(주),79170,2018/12,사외이사 (감사위원회 위원 제외),9000.0,60280.0
77386,한창산업(주),79170,2019/12,사외이사 (감사위원회 위원 제외),12000.0,62356.0
77387,한창산업(주),79170,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",187998.0,62356.0
77389,한창산업(주),79170,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",202825.0,54594.0
77391,한창산업(주),79170,2020/12,사외이사 (감사위원회 위원 제외),12000.0,54594.0
77392,한창산업(주),79170,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",223399.0,59985.0
77395,한창산업(주),79170,2021/12,사외이사 (감사위원회 위원 제외),17000.0,59985.0
77398,한화솔루션(주),9830,2011/12,등기이사,2849103.0,74200.0
77400,한화솔루션(주),9830,2012/12,등기이사,2209000.0,68346.0
77403,한화솔루션(주),9830,2013/12,등기이사,1941000.0,67785.0
77407,한화솔루션(주),9830,2014/12,등기이사,1552000.0,73100.0
77410,한화솔루션(주),9830,2015/12,등기이사,304000.0,78508.0
77415,한화솔루션(주),9830,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",481000.0,85390.0
77417,한화솔루션(주),9830,2016/12,사외이사 (감사위원회 위원 제외),42000.0,85390.0
77420,한화솔루션(주),9830,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",1127000.0,93905.0
77421,한화솔루션(주),9830,2017/12,사외이사 (감사위원회 위원 제외),45000.0,93905.0
77422,한화솔루션(주),9830,2018/12,사외이사 (감사위원회 위원 제외),57000.0,97876.0
77423,한화솔루션(주),9830,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",649000.0,97876.0
77426,한화솔루션(주),9830,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",1165000.0,100260.0
77429,한화솔루션(주),9830,2019/12,사외이사 (감사위원회 위원 제외),44000.0,100260.0
77430,한화솔루션(주),9830,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",592000.0,74595.0
77433,한화솔루션(주),9830,2020/12,사외이사 (감사위원회 위원 제외),54000.0,74595.0
77435,한화솔루션(주),9830,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",780000.0,72412.0
77436,한화솔루션(주),9830,2021/12,사외이사 (감사위원회 위원 제외),84000.0,72412.0
77438,한화시스템(주),272210,2019/12,사외이사 (감사위원회 위원 제외),37000.0,78000.0
77441,한화시스템(주),272210,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",545000.0,78000.0
77443,한화시스템(주),272210,2020/12,사외이사 (감사위원회 위원 제외),67000.0,80000.0
77444,한화시스템(주),272210,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",385000.0,80000.0
77446,한화시스템(주),272210,2021/12,사외이사 (감사위원회 위원 제외),87000.0,80000.0
77449,한화시스템(주),272210,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",426000.0,80000.0
77451,한화에어로스페이스(주),12450,2011/12,등기이사,2330000.0,72229.0
77453,한화에어로스페이스(주),12450,2012/12,등기이사,773000.0,70000.0
77456,한화에어로스페이스(주),12450,2013/12,등기이사,1366000.0,79000.0
77459,한화에어로스페이스(주),12450,2014/12,등기이사,751000.0,75000.0
77464,한화에어로스페이스(주),12450,2015/12,등기이사,861000.0,87000.0
77466,한화에어로스페이스(주),12450,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",1135000.0,89000.0
