회사명,거래소코드,회계년도,상장일,[제조]자산(*)(IFRS연결),[제조]당기순이익(손실)(IFRS),[제조]      미처분이익잉여금(결손금)(IFRS)
(주)코메론,049430,2017/12,2001/01/16,139135359,12750799,92219469
(주)코메론,049430,2018/12,2001/01/16,142536732,11512355,102508089
(주)코메론,049430,2019/12,2001/01/16,153773823,11722140,113266556
(주)코메론,049430,2020/12,2001/01/16,163170344,12404795,123539766
(주)코메론,049430,2021/12,2001/01/16,199837837,18359824,140844136
(주)코미코,183300,2017/12,2017/03/23,121072950,18493608,30001812
(주)코미코,183300,2018/12,2017/03/23,232717205,29175931,55257946
(주)코미코,183300,2019/12,2017/03/23,292076428,22780618,74211569
(주)코미코,183300,2020/12,2017/03/23,315096093,23344123,93327143
(주)코미코,183300,2021/12,2017/03/23,376087006,47150017,136685856
(주)코미팜,041960,2011/12,2001/10/30,64118373,23257,1310459
(주)코미팜,041960,2012/12,2001/10/30,76977313,272385,1582844
(주)코미팜,041960,2013/12,2001/10/30,108796731,1007045,2349561
(주)코미팜,041960,2014/12,2001/10/30,124397607,-2225024,124537
(주)코미팜,041960,2015/12,2001/10/30,133389118,-6490144,-6365607
(주)코미팜,041960,2016/12,2001/10/30,149843271,364371,627087
(주)코미팜,041960,2017/12,2001/10/30,149268453,532839,1159926
(주)코미팜,041960,2018/12,2001/10/30,139903685,-12666526,-11902412
(주)코미팜,041960,2019/12,2001/10/30,125644473,-15574953,-14477365
(주)코미팜,041960,2020/12,2001/10/30,121912528,115074,1640349
(주)코미팜,041960,2021/12,2001/10/30,115261543,-344288,1296062
(주)코세스,089890,2011/12,2006/11/08,,4134292,8918553
(주)코세스,089890,2012/12,2006/11/08,,6335374,15010866
(주)코세스,089890,2013/12,2006/11/08,,-10576376,4924178
(주)코세스,089890,2014/12,2006/11/08,,-8654084,-3729325
(주)코세스,089890,2015/12,2006/11/08,,-886867,-4413079
(주)코세스,089890,2016/12,2006/11/08,,-1236662,-5426995
(주)코세스,089890,2017/12,2006/11/08,,10550713,4729168
(주)코세스,089890,2018/12,2006/11/08,,9159323,14014780
(주)코세스,089890,2019/12,2006/11/08,,6243922,20288371
(주)코세스,089890,2020/12,2006/11/08,,6344889,25386167
(주)코세스,089890,2021/12,2006/11/08,,11127916,36575068
(주)코센,009730,2011/12,1990/07/27,,-8598818,-4708529
(주)코센,009730,2012/12,1990/07/27,,-7057700,-11932690
(주)코센,009730,2013/12,1990/07/27,,569516,-11363174
(주)코센,009730,2014/12,1990/07/27,64057472,1975174,-9032109
(주)코센,009730,2015/12,1990/07/27,58921631,1920000,-7112109
(주)코센,009730,2016/12,1990/07/27,60000751,-9705040,-16817149
(주)코센,009730,2017/12,1990/07/27,57162040,2142108,-14675041
(주)코센,009730,2018/12,1990/07/27,55576704,-10173342,-24848383
(주)코센,009730,2019/12,1990/07/27,84205795,-51002925,-75851308
(주)코센,009730,2020/12,1990/07/27,53379079,-29894501,-106504555
(주)코센,009730,2021/12,1990/07/27,36481932,-2428654,-12174232
(주)코스나인,082660,2011/12,2005/10/05,55915463,-6370371,6089975
(주)코스나인,082660,2012/12,2005/10/05,113926933,-3633538,2034658
(주)코스나인,082660,2013/12,2005/10/05,183177965,268534,2291595
(주)코스나인,082660,2014/12,2005/10/05,179680497,-1497353,1267570
(주)코스나인,082660,2015/12,2005/10/05,193477266,-4790349,-2888749
(주)코스나인,082660,2016/12,2005/10/05,197249708,-3574213,-6446260
(주)코스나인,082660,2017/12,2005/10/05,181360692,-19267294,-25591676
(주)코스나인,082660,2018/12,2005/10/05,79381517,-44513331,-70105007
(주)코스나인,082660,2019/12,2005/10/05,,-28904051,-95617085
(주)코스나인,082660,2020/12,2005/10/05,69815752,-11362830,-106806170
(주)코스나인,082660,2021/12,2005/10/05,52146831,-15662377,-44914123
(주)코스메카코리아,241710,2016/12,2016/10/28,143045906,9028477,32266360
(주)코스메카코리아,241710,2017/12,2016/10/28,151059278,7728404,39416245
(주)코스메카코리아,241710,2018/12,2016/10/28,315034709,10582100,48496475
(주)코스메카코리아,241710,2019/12,2016/10/28,350909520,7344367,54569828
(주)코스메카코리아,241710,2020/12,2016/10/28,358963343,5602260,60124601
(주)코스메카코리아,241710,2021/12,2016/10/28,391569471,2057229,62227505
(주)코스온,069110,2011/12,2003/10/14,,52861,53773
(주)코스온,069110,2012/12,2003/10/14,,179674,228815
(주)코스온,069110,2013/12,2003/10/14,,-2666643,-2437828
(주)코스온,069110,2014/12,2003/10/14,,533873,-1903955
(주)코스온,069110,2015/12,2003/10/14,,4537212,2633258
(주)코스온,069110,2016/12,2003/10/14,101838339,7410656,10616949
(주)코스온,069110,2017/12,2003/10/14,139432991,546503,11163452
(주)코스온,069110,2018/12,2003/10/14,221447294,-2815844,7591116
(주)코스온,069110,2019/12,2003/10/14,239961867,-2439576,5151540
(주)코스온,069110,2020/12,2003/10/14,198306895,-34533410,-29381870
(주)코스온,069110,2021/12,2003/10/14,132473590,-78466861,-107183987
(주)코썬바이오,204990,2016/12,2016/12/09,,6752319,22746731
(주)코썬바이오,204990,2017/12,2016/12/09,128032491,-5585459,17213100
(주)코썬바이오,204990,2018/12,2016/12/09,65519401,-50874011,-33623040
(주)코썬바이오,204990,2019/12,2016/12/09,14760523,-57378024,-57827939
(주)코아스,071950,2011/12,2005/08/04,,1205264,11850203
(주)코아스,071950,2012/12,2005/08/04,103422937,342721,10522022
(주)코아스,071950,2013/12,2005/08/04,98569947,-8178719,2030525
(주)코아스,071950,2014/12,2005/08/04,101027896,585149,2688264
(주)코아스,071950,2015/12,2005/08/04,89438043,-10683827,-1821807
(주)코아스,071950,2016/12,2005/08/04,76929028,-7600174,-7433531
(주)코아스,071950,2017/12,2005/08/04,79069618,-929174,-1321977
(주)코아스,071950,2018/12,2005/08/04,78534357,-309134,-356274
(주)코아스,071950,2019/12,2005/08/04,77314339,2191124,1892310
(주)코아스,071950,2020/12,2005/08/04,73236024,-1381739,924833
(주)코아스,071950,2021/12,2005/08/04,79299246,-5402633,-4237128
(주)코아시아,045970,2011/12,2000/08/03,230066991,595954,-21512402
(주)코아시아,045970,2012/12,2000/08/03,238163639,591209,5450634
(주)코아시아,045970,2013/12,2000/08/03,272680457,250629,5644054
(주)코아시아,045970,2014/12,2000/08/03,242015229,6213076,11867726
(주)코아시아,045970,2015/12,2000/08/03,351679808,-943559,10859454
(주)코아시아,045970,2016/12,2000/08/03,325515778,-6236771,-33516702
(주)코아시아,045970,2017/12,2000/08/03,331114667,3951871,-29705088
(주)코아시아,045970,2018/12,2000/08/03,327476522,-18028412,-48132501
(주)코아시아,045970,2019/12,2000/08/03,326298702,15531599,64378977
(주)코아시아,045970,2020/12,2000/08/03,317776316,-7070868,56162943
(주)코아시아,045970,2021/12,2000/08/03,407989337,-5070600,62428194
(주)코아시아옵틱스,196450,2014/12,2014/06/02,92040010,-408178,-302256
(주)코아시아옵틱스,196450,2015/12,2014/06/02,99856404,-6923678,-7243437
(주)코아시아옵틱스,196450,2016/12,2014/06/02,69867088,-49654596,-56901785
(주)코아시아옵틱스,196450,2017/12,2014/06/02,68339098,-16603396,-73381049
(주)코아시아옵틱스,196450,2018/12,2014/06/02,57405388,-9167811,-82295026
(주)코아시아옵틱스,196450,2019/12,2014/06/02,114274762,-1304030,-83239490
(주)코아시아옵틱스,196450,2020/12,2014/06/02,94588382,-12160263,-94557167
(주)코아시아옵틱스,196450,2021/12,2014/06/02,198859223,-4688499,-100189948
(주)코아에스앤아이,052350,2011/12,2001/07/20,,-22759005,0
(주)코엔텍,029960,2011/12,2004/06/18,73048836,4467540,32841989
(주)코엔텍,029960,2012/12,2004/06/18,83764683,8087447,40741448
(주)코엔텍,029960,2013/12,2004/06/18,93103166,7542665,48420060
(주)코엔텍,029960,2014/12,2004/06/18,104498650,8657708,55259230
(주)코엔텍,029960,2015/12,2004/06/18,130554728,6640187,60528325
(주)코엔텍,029960,2016/12,2004/06/18,153917415,14035871,73115352
(주)코엔텍,029960,2017/12,2004/06/18,172746242,14376280,86221430
(주)코엔텍,029960,2018/12,2004/06/18,196343451,36241472,120996316
(주)코엔텍,029960,2019/12,2004/06/18,,24126961,123066750
(주)코엔텍,029960,2020/12,2004/06/18,,25539177,118962598
(주)코엔텍,029960,2021/12,2004/06/18,,29649871,120500268
(주)코오롱,002020,2011/12,1975/06/23,3808664515,7353891,286835535
(주)코오롱,002020,2012/12,1975/06/23,3859498968,12201108,293459309
(주)코오롱,002020,2013/12,1975/06/23,3775562705,13509633,299971277
(주)코오롱,002020,2014/12,1975/06/23,3578435131,-99903847,191910779
(주)코오롱,002020,2015/12,1975/06/23,3291820462,2704168,66266146
(주)코오롱,002020,2016/12,1975/06/23,3333623695,9545633,68072235
(주)코오롱,002020,2017/12,1975/06/23,3699363238,3285399,64029482
(주)코오롱,002020,2018/12,1975/06/23,3480352009,-25991176,29626177
(주)코오롱,002020,2019/12,1975/06/23,3618574587,9146519,30572246
(주)코오롱,002020,2020/12,1975/06/23,3708134499,26552947,49475249
(주)코오롱,002020,2021/12,1975/06/23,3966282959,-1859591,40154039
(주)코원플레이,056000,2011/12,2003/07/11,83607085,-11663654,30483201
(주)코원플레이,056000,2012/12,2003/07/11,70015194,-12362056,18121145
(주)코원플레이,056000,2013/12,2003/07/11,69714471,-5612724,13841754
(주)코원플레이,056000,2014/12,2003/07/11,66975754,-850071,12991683
(주)코원플레이,056000,2015/12,2003/07/11,37467433,-18719141,-1727457
(주)코원플레이,056000,2016/12,2003/07/11,,-7998007,-5853183
(주)코원플레이,056000,2017/12,2003/07/11,22125522,1079503,646428
(주)코원플레이,056000,2018/12,2003/07/11,22337356,-624208,22221
(주)코원플레이,056000,2019/12,2003/07/11,21161057,-3219240,-2616169
(주)코원플레이,056000,2020/12,2003/07/11,54057786,-2783706,-5399875
(주)코원플레이,056000,2021/12,2003/07/11,30579683,-3586568,-8986442
(주)코윈테크,282880,2019/12,2019/08/05,115217985,16968576,33223047
(주)코윈테크,282880,2020/12,2019/08/05,127280651,1106050,29648960
(주)코윈테크,282880,2021/12,2019/08/05,186416430,3774873,31344758
(주)코이즈,121850,2012/12,2012/09/27,45898891,6913958,20329476
(주)코이즈,121850,2013/12,2012/09/27,59114075,-500141,18814395
(주)코이즈,121850,2014/12,2012/09/27,57527978,271432,19208008
(주)코이즈,121850,2015/12,2012/09/27,58006987,-2864505,16414282
(주)코이즈,121850,2016/12,2012/09/27,54923992,1343132,15259763
(주)코이즈,121850,2017/12,2012/09/27,45676171,-9746701,4938029
(주)코이즈,121850,2018/12,2012/09/27,46448349,-9967650,-5028305
(주)코이즈,121850,2019/12,2012/09/27,41096583,-782492,-6352199
(주)코이즈,121850,2020/12,2012/09/27,40470454,-1763556,-8077650
(주)코이즈,121850,2021/12,2012/09/27,26403772,-11469403,-19348958
(주)코콤,015710,2011/12,1997/09/30,90597063,3365758,43486661
(주)코콤,015710,2012/12,1997/09/30,101942031,3434547,46680632
(주)코콤,015710,2013/12,1997/09/30,111496084,3201867,49090569
(주)코콤,015710,2014/12,1997/09/30,105861241,5713218,53847441
(주)코콤,015710,2015/12,1997/09/30,110081235,7399350,59430665
(주)코콤,015710,2016/12,1997/09/30,117782559,7221260,64395282
(주)코콤,015710,2017/12,1997/09/30,128890686,10724267,72374124
(주)코콤,015710,2018/12,1997/09/30,147620181,13875198,82899059
(주)코콤,015710,2019/12,1997/09/30,147422080,8218004,87365366
(주)코콤,015710,2020/12,1997/09/30,151268456,7277833,91687339
(주)코콤,015710,2021/12,1997/09/30,157590354,4311831,93442700
(주)코텍,052330,2011/12,2001/07/10,,21318726,80821620
(주)코텍,052330,2012/12,2001/07/10,,17313390,94634517
(주)코텍,052330,2013/12,2001/07/10,,17360386,104333958
(주)코텍,052330,2014/12,2001/07/10,,6329609,107095699
(주)코텍,052330,2015/12,2001/07/10,,23182710,127480573
(주)코텍,052330,2016/12,2001/07/10,,37747462,161056332
(주)코텍,052330,2017/12,2001/07/10,,21709681,177858971
(주)코텍,052330,2018/12,2001/07/10,,35046431,208092987
(주)코텍,052330,2019/12,2001/07/10,353091372,32717008,234862022
(주)코텍,052330,2020/12,2001/07/10,323641142,-701538,228283125
(주)코텍,052330,2021/12,2001/07/10,350349114,-33847732,190424017
(주)코퍼스코리아,322780,2019/12,2019/05/31,,,
(주)코퍼스코리아,322780,2020/12,2019/05/31,50351393,2120742,20606919
(주)코퍼스코리아,322780,2021/12,2019/05/31,108707591,8092226,28342513
(주)콘텐트리중앙,036420,2019/12,2019/10/18,1161637852,940542,17935894
(주)콘텐트리중앙,036420,2020/12,2019/10/18,1475541489,-35140996,-17213559
(주)콘텐트리중앙,036420,2021/12,2019/10/18,2245640003,-219928690,-237457286
(주)콤텍시스템,031820,2011/12,1997/02/12,116722640,4798812,9366931
(주)콤텍시스템,031820,2012/12,1997/02/12,119691215,3395376,11884458
(주)콤텍시스템,031820,2013/12,1997/02/12,119842093,3461840,13997814
(주)콤텍시스템,031820,2014/12,1997/02/12,116860847,-5490963,7511703
(주)콤텍시스템,031820,2015/12,1997/02/12,107817629,2482834,11344439
(주)콤텍시스템,031820,2016/12,1997/02/12,130290045,2542244,13029465
(주)콤텍시스템,031820,2017/12,1997/02/12,106679920,978657,14126709
(주)콤텍시스템,031820,2018/12,1997/02/12,,6553668,27940450
(주)콤텍시스템,031820,2019/12,1997/02/12,,1048802,27734147
(주)콤텍시스템,031820,2020/12,1997/02/12,185652375,1032195,28739198
(주)콤텍시스템,031820,2021/12,1997/02/12,349140170,5482247,30533290
(주)쿠첸,225650,2015/12,2015/09/04,,1633385,1866569
(주)쿠첸,225650,2016/12,2015/09/04,,6485921,7557941
(주)쿠첸,225650,2017/12,2015/09/04,,-6525263,1632709
(주)쿠첸,225650,2018/12,2015/09/04,,684017,2351301
(주)쿠콘,294570,2021/12,2021/04/28,201963221,6870003,45414091
(주)퀀타매트릭스,317690,2020/12,2020/12/09,61552116,-12850293,-120436247
(주)퀀타매트릭스,317690,2021/12,2020/12/09,63766926,-16021549,-136200374
(주)큐라클,365270,2021/12,2021/07/22,,-6677789,-53325057
(주)큐로,015590,2011/12,1989/05/27,279382747,-20497354,21981005
(주)큐로,015590,2012/12,1989/05/27,262270166,6312344,27968924
(주)큐로,015590,2013/12,1989/05/27,262833068,8061192,37502328
(주)큐로,015590,2014/12,1989/05/27,295677320,-1807150,33706726
(주)큐로,015590,2015/12,1989/05/27,,-15082515,26402011
(주)큐로,015590,2016/12,1989/05/27,,-19305575,6810012
(주)큐로,015590,2017/12,1989/05/27,,-7056506,2198807
(주)큐로,015590,2018/12,1989/05/27,,-16268118,-14173638
(주)큐로,015590,2019/12,1989/05/27,217020142,3181372,-12910742
(주)큐로,015590,2020/12,1989/05/27,,1340474,-11565929
(주)큐로,015590,2021/12,1989/05/27,,-13018203,-23931069
(주)큐로컴,040350,2011/12,2002/01/10,60713769,-592051,-67994452
(주)큐로컴,040350,2012/12,2002/01/10,57672285,682571,-67349604
(주)큐로컴,040350,2013/12,2002/01/10,62028853,1448749,-65860946
(주)큐로컴,040350,2014/12,2002/01/10,61413743,1421744,-64481940
(주)큐로컴,040350,2015/12,2002/01/10,91858522,33209933,-31231271
(주)큐로컴,040350,2016/12,2002/01/10,110467974,-17138407,-48400581
(주)큐로컴,040350,2017/12,2002/01/10,117709804,-18947858,-106668234
(주)큐로컴,040350,2018/12,2002/01/10,94049808,-24032924,-130777137
(주)큐로컴,040350,2019/12,2002/01/10,96606780,-18270190,-149027929
(주)큐로컴,040350,2020/12,2002/01/10,82836618,-11709828,-159951188
(주)큐로컴,040350,2021/12,2002/01/10,77861616,-14055272,-173909155
(주)큐로홀딩스,051780,2011/12,2001/06/26,75379028,519007,-24653258
(주)큐로홀딩스,051780,2012/12,2001/06/26,83406346,-3301401,-27993076
(주)큐로홀딩스,051780,2013/12,2001/06/26,76369512,-1258881,-27257542
(주)큐로홀딩스,051780,2014/12,2001/06/26,76809885,465317,-26764609
(주)큐로홀딩스,051780,2015/12,2001/06/26,92194788,1076104,-43848790
(주)큐로홀딩스,051780,2016/12,2001/06/26,91308534,-12299459,-56103276
(주)큐로홀딩스,051780,2017/12,2001/06/26,54861347,-30776941,-86763497
(주)큐로홀딩스,051780,2018/12,2001/06/26,51629331,-7491847,-94136311
(주)큐로홀딩스,051780,2019/12,2001/06/26,49234096,-5642791,-99813197
(주)큐로홀딩스,051780,2020/12,2001/06/26,60221473,-12256080,-112049343
(주)큐로홀딩스,051780,2021/12,2001/06/26,67835369,2718352,-109289016
(주)큐리어스,045050,2011/12,2001/08/02,,-7442947,-69299641
(주)큐리언트,115180,2016/12,2016/02/29,,-10535977,-42728124
(주)큐리언트,115180,2017/12,2016/02/29,,-12196200,-54541303
(주)큐리언트,115180,2018/12,2016/02/29,,-16415137,-70920194
(주)큐리언트,115180,2019/12,2016/02/29,,-22697844,-93716155
(주)큐리언트,115180,2020/12,2016/02/29,60810746,-19796035,-113910763
(주)큐리언트,115180,2021/12,2016/02/29,57621503,-20958343,-134659119
(주)큐브엔터테인먼트,182360,2013/12,2013/11/21,,,
(주)큐브엔터테인먼트,182360,2014/12,2013/11/21,,,
(주)큐브엔터테인먼트,182360,2015/12,2013/11/21,27649412,-5611152,-1673403
(주)큐브엔터테인먼트,182360,2016/12,2013/11/21,21470633,-4031051,-5594230
(주)큐브엔터테인먼트,182360,2017/12,2013/11/21,22136132,-2093708,-7655573
(주)큐브엔터테인먼트,182360,2018/12,2013/11/21,28829632,1080924,-6739032
(주)큐브엔터테인먼트,182360,2019/12,2013/11/21,32002669,1024288,-5813700
(주)큐브엔터테인먼트,182360,2020/12,2013/11/21,58849477,1077403,-4739283
(주)큐브엔터테인먼트,182360,2021/12,2013/11/21,60730593,-5042956,5980789
(주)큐에스아이,066310,2011/12,2006/11/24,,4363818,18827371
(주)큐에스아이,066310,2012/12,2006/11/24,49460598,2134254,20355596
(주)큐에스아이,066310,2013/12,2006/11/24,53599411,3927354,24270097
(주)큐에스아이,066310,2014/12,2006/11/24,56888043,3276305,27176322
