회사명,거래소코드,회계년도,상장일,[제조]자산(*)(IFRS),[제조]당기순이익(손실)(IFRS),[제조]      미처분이익잉여금(결손금)(IFRS)
(주)자비스,254120,2021/12,2016/12/02,28540872,-4919526,-18810664
(주)자연과환경,043910,2011/12,2005/11/18,67249919,-21350927,-45462101
(주)자연과환경,043910,2012/12,2005/11/18,76934178,-6517815,-51865574
(주)자연과환경,043910,2013/12,2005/11/18,62456785,-6841387,-13292587
(주)자연과환경,043910,2014/12,2005/11/18,32256120,-25209836,-38021752
(주)자연과환경,043910,2015/12,2005/11/18,29347912,227339,227339
(주)자연과환경,043910,2016/12,2005/11/18,26429764,-9281661,-9054322
(주)자연과환경,043910,2017/12,2005/11/18,40807777,-5674524,-15751601
(주)자연과환경,043910,2018/12,2005/11/18,42442593,1107576,-14644026
(주)자연과환경,043910,2019/12,2005/11/18,61219693,-2055938,-16699964
(주)자연과환경,043910,2020/12,2005/11/18,65087195,-4876096,-21576060
(주)자연과환경,043910,2021/12,2005/11/18,85608413,-10092977,-31669038
(주)자유투어,046840,2011/12,2001/07/10,65130145,-33485795,-51007901
(주)자유투어,046840,2012/12,2001/07/10,46377169,-16524646,-67532548
(주)자이언트스텝,289220,2021/12,2021/03/24,139980548,-2788557,-3462747
(주)장원테크,174880,2016/12,2016/07/15,60541999,-2853202,28214832
(주)장원테크,174880,2017/12,2016/07/15,55463644,-3493073,24237870
(주)장원테크,174880,2018/12,2016/07/15,62501834,7669537,31693028
(주)장원테크,174880,2019/12,2016/07/15,138346349,-370234,31322794
(주)장원테크,174880,2020/12,2016/07/15,113642691,-68488337,-33781263
(주)장원테크,174880,2021/12,2016/07/15,116853830,-17148798,-50930061
(주)전우정밀,120780,2016/12,2016/12/23,,,
(주)전우정밀,120780,2017/12,2016/12/23,,,
(주)전우정밀,120780,2018/12,2016/12/23,,,
(주)전우정밀,120780,2019/12,2016/12/23,,,
(주)전우정밀,120780,2020/12,2016/12/23,,,
(주)정다운,208140,2014/12,2014/12/17,,,
(주)정다운,224090,2015/12,2015/07/31,51920125,3067051,15412690
(주)정다운,208140,2015/12,2014/12/17,,,
(주)정다운,208140,2016/12,2014/12/17,57755110,-1058056,14431437
(주)정다운,208140,2017/12,2014/12/17,64418242,9890382,24308492
(주)정다운,208140,2018/12,2014/12/17,93953651,9037876,32844275
(주)정다운,208140,2019/12,2014/12/17,112861951,3754827,36465973
(주)정다운,208140,2020/12,2014/12/17,140390212,-2272638,34030458
(주)정다운,208140,2021/12,2014/12/17,149555436,11255998,45273642
(주)정상제이엘에스,040420,2011/12,2000/08/01,68215879,9303709,28037214
(주)정상제이엘에스,040420,2012/12,2000/08/01,69208494,8954771,28915636
(주)정상제이엘에스,040420,2013/12,2000/08/01,68811453,6539833,28592152
(주)정상제이엘에스,040420,2014/12,2000/08/01,69317082,5771638,28233414
(주)정상제이엘에스,040420,2015/12,2000/08/01,70929353,5537017,27620153
(주)정상제이엘에스,040420,2016/12,2000/08/01,78936809,7196945,28662201
(주)정상제이엘에스,040420,2017/12,2000/08/01,81478261,7733908,30698585
(주)정상제이엘에스,040420,2018/12,2000/08/01,83313449,3517421,28514183
(주)정상제이엘에스,040420,2019/12,2000/08/01,108848242,8256300,31068659
(주)정상제이엘에스,040420,2020/12,2000/08/01,98715365,6444797,31811633
(주)정상제이엘에스,040420,2021/12,2000/08/01,110987257,13568672,39678481
(주)정원엔시스,045510,2011/12,2000/09/07,71442390,-2081937,-21858675
(주)정원엔시스,045510,2012/12,2000/09/07,61642002,563756,-4114631
(주)정원엔시스,045510,2013/12,2000/09/07,54474273,-3284116,-7398747
(주)정원엔시스,045510,2014/12,2000/09/07,72498265,2724234,-4674513
(주)정원엔시스,045510,2015/12,2000/09/07,76248444,3276087,-1381990
(주)정원엔시스,045510,2016/12,2000/09/07,72440237,2270358,888368
(주)정원엔시스,045510,2017/12,2000/09/07,62899736,-2791195,-1902827
(주)정원엔시스,045510,2018/12,2000/09/07,69263657,4213768,3976120
(주)정원엔시스,045510,2019/12,2000/09/07,82586672,803096,4779217
(주)정원엔시스,045510,2020/12,2000/09/07,73453827,746914,5326131
(주)정원엔시스,045510,2021/12,2000/09/07,83904441,812338,6138469
(주)제낙스,065620,2011/12,2002/06/27,42921809,-1252867,-2497479
(주)제낙스,065620,2012/12,2002/06/27,44597788,-2335943,-4833423
(주)제낙스,065620,2013/12,2002/06/27,59652757,-7790752,-12624174
(주)제낙스,065620,2014/12,2002/06/27,54712113,-8041226,-20665400
(주)제낙스,065620,2015/12,2002/06/27,62847996,-1812709,-22478109
(주)제낙스,065620,2016/12,2002/06/27,65195202,-6040968,-28519077
(주)제낙스,065620,2017/12,2002/06/27,80130894,-4662344,-33181422
(주)제낙스,065620,2018/12,2002/06/27,36255223,-9202721,-77764335
(주)제낙스,065620,2019/12,2002/06/27,30175267,-13847797,-91612132
(주)제낙스,065620,2020/12,2002/06/27,15701947,625451,-96315900
(주)제너시스템즈,073930,2011/03,2008/03/26,64490060,338210,10467490
(주)제너시스템즈,073930,2012/03,2008/03/26,45426631,-14382492,-3744726
(주)제너시스템즈,073930,2013/03,2008/03/26,17504459,-31144220,-35348429
(주)제넥신,095700,2011/12,2009/09/15,39714852,-6888631,-20685207
(주)제넥신,095700,2012/12,2009/09/15,63401268,-2237181,-23339027
(주)제넥신,095700,2013/12,2009/09/15,55847108,-8998827,-32482594
(주)제넥신,095700,2014/12,2009/09/15,114111696,-7413282,-40003610
(주)제넥신,095700,2015/12,2009/09/15,142100586,-1426677,-41702368
(주)제넥신,095700,2016/12,2009/09/15,198711948,-25030754,-66408779
(주)제넥신,095700,2017/12,2009/09/15,140733592,-19329560,-125724375
(주)제넥신,095700,2018/12,2009/09/15,374811155,-34066760,-160141476
(주)제넥신,095700,2019/12,2009/09/15,358176683,-16509197,-176850808
(주)제넥신,095700,2020/12,2009/09/15,614454702,18241823,-144795859
(주)제넥신,095700,2021/12,2009/09/15,636310654,-51142245,-158445558
(주)제넨바이오,072520,2011/12,2004/10/29,120549444,2490001,39527210
(주)제넨바이오,072520,2012/12,2004/10/29,126271249,-1097490,37867434
(주)제넨바이오,072520,2013/12,2004/10/29,115790069,-3101511,35154398
(주)제넨바이오,072520,2014/12,2004/10/29,77571533,-46017838,-10651211
(주)제넨바이오,072520,2015/12,2004/10/29,48223538,-36626934,-45197070
(주)제넨바이오,072520,2016/12,2004/10/29,52678376,-12901514,-57362433
(주)제넨바이오,072520,2017/12,2004/10/29,46628595,-7480676,-64755763
(주)제넨바이오,072520,2018/12,2004/10/29,70463510,-5166013,-70475181
(주)제넨바이오,072520,2019/12,2004/10/29,83980821,-43082325,-105199160
(주)제넨바이오,072520,2020/12,2004/10/29,97225113,-19449529,-124601335
(주)제넨바이오,072520,2021/12,2004/10/29,135262844,-34072922,-158334265
(주)제노레이,122310,2018/12,2018/05/28,57124240,8965454,23227234
(주)제노레이,122310,2019/12,2018/05/28,76754029,12743561,34454224
(주)제노레이,122310,2020/12,2018/05/28,84619741,10439852,42774710
(주)제노레이,122310,2021/12,2018/05/28,96738974,13171103,54059025
(주)제노코,361390,2021/12,2021/03/24,63136727,5843874,8036128
(주)제노포커스,187420,2015/12,2015/05/29,29795862,842606,-1553222
(주)제노포커스,187420,2016/12,2015/05/29,62334128,1399804,-153418
(주)제노포커스,187420,2017/12,2015/05/29,64023694,1502161,1348743
(주)제노포커스,187420,2018/12,2015/05/29,65028048,-1751956,-687086
(주)제노포커스,187420,2019/12,2015/05/29,73772065,-1932281,-2619367
(주)제노포커스,187420,2020/12,2015/05/29,94172250,-7246320,-9865687
(주)제노포커스,187420,2021/12,2015/05/29,95873997,6174001,-2289409
(주)제놀루션,225220,2020/12,2020/07/24,83773905,32046121,26499683
