회사명,거래소코드,회계년도,외국인_주식분포비율,외국인_주식수,보통주식비율,보통주식수
한솔피엔에스(주),010420,2021/12,5.29,1084685,46.07,9440335
한솔홀딩스(주),004150,2011/12,17.4,7590309,17.77,7759783
한솔홀딩스(주),004150,2012/12,23.9,10425998,17.79,7759783
한솔홀딩스(주),004150,2013/12,23.96,10454298,17.79,7759783
한솔홀딩스(주),004150,2014/12,14.41,6286707,17.81,7769783
한솔홀딩스(주),004150,2015/12,7.46,2879031,13.49,5205986
한솔홀딩스(주),004150,2016/12,11.44,5303389,19.37,8980318
한솔홀딩스(주),004150,2017/12,11,5100989,20.4,9456318
한솔홀딩스(주),004150,2018/12,10.7,4958389,20.4,9456318
한솔홀딩스(주),004150,2019/12,9.84,4641122,21.82,10295566
한솔홀딩스(주),004150,2020/12,11.47,4817695,30.28,12721063
한솔홀딩스(주),004150,2021/12,13.35,5609940,30.28,12721063
한스바이오메드(주),042520,2011/09,0.38,29557,20.55,1617759
한스바이오메드(주),042520,2012/09,0.07,5862,18.67,1587759
한스바이오메드(주),042520,2013/09,0.39,36591,23.11,2170245
한스바이오메드(주),042520,2014/09,0.53,52389,24.65,2430407
한스바이오메드(주),042520,2015/09,1.85,182568,24.43,2408207
한스바이오메드(주),042520,2016/09,1.85,182481,24.43,2408207
한스바이오메드(주),042520,2017/09,10.81,1065640,24.97,2461329
한스바이오메드(주),042520,2018/09,17.61,1735638,25.37,2501458
한스바이오메드(주),042520,2019/09,15.85,1569426,25.31,2506488
한스바이오메드(주),042520,2020/09,12.37,1243139,26.42,2668821
한스바이오메드(주),042520,2021/09,3.96,400050,27.69,2797847
한신공영(주),004960,2011/12,16.46,1631397,42.91,4253640
한신공영(주),004960,2012/12,15.7,1555857,42.91,4253640
한신공영(주),004960,2013/12,7.62,755451,42.93,4253640
한신공영(주),004960,2014/12,7.05,698823,42.93,4253640
한신공영(주),004960,2015/12,4.82,477657,42.92,4253640
한신공영(주),004960,2016/12,9.06,920940,41.83,4253640
한신공영(주),004960,2017/12,4.38,472047,39.04,4253640
한신공영(주),004960,2018/12,9.86,1140673,36.76,4253640
한신공영(주),004960,2019/12,11.23,1299352,36.76,4253640
한신공영(주),004960,2020/12,15.27,1766505,36.76,4253640
한신공영(주),004960,2021/12,14.94,1728451,36.76,4253640
한신기계공업(주),011700,2011/12,3.64,1180700,15.1,4899616
한신기계공업(주),011700,2012/12,4.34,1407170,15.1,4899616
한신기계공업(주),011700,2013/12,4.03,1308699,15.1,4899616
한신기계공업(주),011700,2014/12,7.02,2278236,15.1,4899616
한신기계공업(주),011700,2015/12,19.64,6372657,15.1,4899616
한신기계공업(주),011700,2016/12,25,8112261,20.94,6793546
한신기계공업(주),011700,2017/12,22.76,7386107,20.94,6793546
한신기계공업(주),011700,2018/12,22.76,7384312,20.94,6793546
한신기계공업(주),011700,2019/12,11.33,3676932,20.94,6793546
한신기계공업(주),011700,2020/12,6.21,2015623,20.94,6793546
한신기계공업(주),011700,2021/12,4.77,1546535,20.94,6793546
한양디지텍(주),078350,2011/12,0.02,2284,54.81,5481382
한양디지텍(주),078350,2012/12,0.13,12608,54.73,5472382
한양디지텍(주),078350,2013/12,0.5,49806,55.34,5534276
한양디지텍(주),078350,2014/12,0.73,73313,55.36,5535776
한양디지텍(주),078350,2015/12,4.02,401661,55.49,5549436
한양디지텍(주),078350,2016/12,1.81,180577,55.5,5550436
한양디지텍(주),078350,2017/12,1.59,158855,55.51,5551236
한양디지텍(주),078350,2018/12,3.55,355498,55.51,5551236
한양디지텍(주),078350,2019/12,2.38,237759,55.57,5556036
한양디지텍(주),078350,2020/12,1.07,139561,62.26,8134157
한양디지텍(주),078350,2021/12,7.92,1207609,53.35,8134157
한양이엔지(주),045100,2011/12,0.05,9007,44.9,8078044
한양이엔지(주),045100,2012/12,1.3,233248,44.9,8078044
한양이엔지(주),045100,2013/12,2.23,402219,45.1,8119451
한양이엔지(주),045100,2014/12,4,719385,45.2,8143620
한양이엔지(주),045100,2015/12,5.02,902815,45.42,8175510
한양이엔지(주),045100,2016/12,3.48,625631,45.64,8215880
한양이엔지(주),045100,2017/12,3.6,648403,45.6,8208764
한양이엔지(주),045100,2018/12,11.17,2010650,45.6,8208764
한양이엔지(주),045100,2019/12,12.39,2230342,45.6,8208764
한양이엔지(주),045100,2020/12,7.14,1284512,45.6,8208764
한양이엔지(주),045100,2021/12,3.72,668929,45.6,8208764
한온시스템(주),018880,2011/12,78.96,84293874,69.99,74720000
한온시스템(주),018880,2012/12,86.43,92267785,69.99,74720000
한온시스템(주),018880,2013/12,89.21,95244927,69.99,74720000
한온시스템(주),018880,2014/12,89.73,95798844,69.99,74720000
한온시스템(주),018880,2015/12,20.48,21868916,50.5,53913800
한온시스템(주),018880,2016/12,19.26,102793167,50.5,269569000
한온시스템(주),018880,2017/12,19.09,101903957,50.5,269569000
한온시스템(주),018880,2018/12,18.53,98939668,50.5,269569000
한온시스템(주),018880,2019/12,18.95,101135692,50.5,269569000
