,회사명,거래소코드,회계년도,대주주지분변화분,외국인지분분변화,상장일,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,산업분류,1인년간평균급여(직원),토빈Q,target,WW지수,RDS,수명주기,산업평균_총자산증가율차분,대주주지분율,외국인지분율,업력,predict,상장협 산업분류 코드(대분류),기업규모명,배당금_현금,배당성향,종합등급,환경,사회,지배구조,한국ESG연구소,Moody's,MSCI,S&P,내용
8632,(주)사조대림,3960,2021,-5.84,2.27,1976-09-01,1139785734.0,54907104,-3.86,8.31,18.34,5.56,106.91,85.33,101.4,3.67,5.88,16.06,85.98,0.19,908.11,118.44,100.34,50.11,10.23,119.61,100.82,64.48,9.9,44.93,11.17,54.85,제조업,43000,0.750991665,1,1.309255922,0.0,성숙기,1.285704168,48.3,3.12,57,1.0,30000,중견기업,2206060,4.017804326,B+,C,A,B+,-,-,-,-,
8633,(주)사조오양,6090,2020,25.37,-0.78,1986-12-24,318741896.0,18457164,-9.19,25.56,10.28,4.47,18.18,39.67,47.46,5.63,5.86,10.48,85.26,0.03,292.22,101.75,115.32,62.09,29.12,72.49,61.33,38.43,12.32,43.19,2.92,74.43,제조업,40000,0.712322202,1,-0.810024541,9.97e-06,쇠퇴기,2.317289323,60.53,0.71,51,0.0,30000,중견기업,1413410,7.657785346,,,,,,,,,
8634,(주)사조오양,6090,2021,-18.01,1.11,1986-12-24,315948483.0,15770039,0.65,-3.07,6.45,0.38,-23.69,-14.56,-26.68,4.8,4.97,8.27,86.88,0.02,317.51,96.21,119.81,62.02,23.94,60.62,53.76,32.38,12.58,47.35,3.18,71.81,제조업,40000,0.650689788,1,1.182803944,7.67e-06,성숙기,-0.984295832,60.94,1.82,52,0.0,30000,중견기업,1884547,11.95017336,C,D,B,C,-,-,-,-,
8635,(주)삼보판지,23600,2020,-9.73,-1.74,1996-05-29,586615749.0,4357290,6.71,22.23,8.9,9.93,2.62,25.97,25.11,10.29,7.43,9.64,77.38,0.01,4764.13,98.26,217.95,185.38,24.95,34.89,16.81,15.03,43.66,73.0,52.97,134.64,제조업,49640,0.562262,0,-0.64428374,0.0,성장기,10.39728932,63.47,2.43,39,1.0,30000,중견기업,1995974,45.8076924,,,,,,,,,
8636,(주)삼보판지,23600,2021,-0.33,1.83,1996-05-29,681794910.0,10973743,8.31,37.46,12.88,32.37,49.87,46.63,48.49,11.27,9.49,12.74,77.4,0.01,5388.14,94.01,212.87,173.36,30.97,38.49,20.89,17.79,71.97,71.24,60.07,119.73,제조업,53098,0.647849232,1,2.268163858,0.0,성장기,16.12570417,63.47,4.26,40,1.0,30000,중견기업,2794363,25.46408277,,,,,,,,,
8637,(주)삼양사,145990,2020,0.3,-0.9,2011-12-05,2576477891.0,40327703,4.63,14.27,5.29,-2.13,36.79,70.33,122.41,3.75,3.1,5.06,80.48,0.45,2086.7,122.23,198.13,136.01,22.46,90.43,34.42,61.99,5.31,50.44,24.33,106.94,제조업,72048,0.693390859,1,-1.130174558,0.013893898,성장기,7.767289323,64.14,4.76,9,0.0,30000,중견기업,12564029,31.15483418,,,,,,,,,
8638,(주)삼양사,145990,2021,7.6,0.91,2011-12-05,2802047156.0,28905165,9.86,6.77,8.19,16.21,-26.01,-28.56,65.86,2.37,2.1,3.39,83.76,0.42,2265.7,127.42,131.49,76.81,16.05,96.51,52.54,66.38,4.09,48.99,25.7,96.66,제조업,75908,0.723411505,0,1.64733514,0.013057985,도입기,8.645704168,64.14,5.67,10,0.0,30000,중견기업,12564029,43.46638049,A,A,A,B+,-,-,-,4,
8639,(주)삼양옵틱스,225190,2020,1.9,-1.15,2017-06-02,44516806.0,2375872,9.71,-22.49,-12.15,-39.34,-81.07,-84.22,-84.2,5.55,4.55,5.8,64.46,2.29,591.1,60.8,619.17,438.45,300.35,28.99,11.01,9.63,30.99,67.01,5.91,110.12,제조업,52792,2.410048697,0,-2.276201289,0.091615165,성숙기,-10.17271068,68.13,0.92,7,0.0,30000,중소기업,6038202,254.1467722,,,,,,,,,
8640,(주)삼양옵틱스,225190,2021,-2.4,0.94,2017-06-02,52626027.0,10448356,-0.26,34.69,8.29,49.51,310.92,396.19,395.15,18.41,21.86,29.54,56.79,1.8,645.76,56.0,351.39,274.44,156.77,40.82,24.14,9.39,98.49,62.09,6.46,88.36,제조업,72337,2.378983608,1,2.962630424,0.078231005,성숙기,18.11570417,67.94,1.86,8,0.0,30000,중소기업,9078858,86.89269393,,,,,,,,,
8641,(주)삼양패키징,272550,2020,4.1,3.4,2017-11-29,564504328.0,32296880,-6.16,24.48,7.52,-2.1,25.69,13.78,15.36,8.79,5.72,10.88,75.37,0.09,333.14,136.72,111.88,100.05,35.89,83.43,41.75,63.33,7.54,41.93,3.33,149.42,제조업,75000,0.991189973,1,-1.063885984,0.0,성숙기,-0.012710677,56.0,12.59,6,0.0,30000,중견기업,14209804,43.99745115,,,,,,,,,
8642,(주)삼양패키징,272550,2021,-0.4,-4.88,2017-11-29,612486514.0,30301541,1.56,28.81,4.39,6.63,-11.71,-6.18,-13.89,7.73,5.15,9.64,78.37,0.03,352.14,133.02,103.11,89.79,11.63,90.66,55.9,68.17,7.25,40.85,3.52,150.45,제조업,79000,1.045496118,0,1.369868074,0.0,성장기,8.395704168,66.0,7.71,7,0.0,30000,중견기업,14209804,46.89465793,B+,B,B+,B+,-,-,-,-,
8643,(주)삼양홀딩스,70,2020,-16.18,-0.67,1968-12-27,3893564668.0,74155260,3.76,17.18,7.05,-0.7,114.59,231.4,390.92,5.8,3.83,6.96,78.95,0.54,3349.28,112.15,216.39,167.63,27.5,80.61,31.64,53.86,5.9,54.48,47.84,121.83,"전문, 과학 및 기술 서비스업",81760,0.598950581,1,-0.923667095,0.340431406,성장기,8.347289323,41.73,7.69,96,1.0,130000,중견기업,17429114,23.50354378,,,,,,,,,
8644,(주)삼양홀딩스,70,2021,-5.71,0.13,1968-12-27,4460588689.0,241019749,16.21,11.86,15.26,25.74,106.47,132.33,145.94,8.82,6.56,14.53,76.54,0.45,3872.29,115.84,164.65,114.73,17.53,83.91,41.34,53.62,13.22,53.6,53.92,108.76,"전문, 과학 및 기술 서비스업",66142,0.647228116,1,0.662770927,0.141027221,성장기,14.45570417,41.54,7.82,97,1.0,130000,중견기업,23233753,9.63977147,B+,A,A,B,A,-,-,5,
8645,(주)삼원강재,23000,2020,29.2,0.04,2011-07-22,257974236.0,8119325,5.16,1.83,1.34,-8.67,-7.45,-22.18,-23.69,3.3,3.2,3.84,91.82,0.0,967.54,58.49,330.95,250.09,30.49,21.25,18.96,0.0,259.08,75.01,9.68,92.43,제조업,89000,0.577956308,0,-1.255982709,0.0,성숙기,3.287289323,61.19,0.59,28,0.0,30000,중견기업,4172695,51.39214159,,,,,,,,,
8646,(주)삼원강재,23000,2021,-29.59,0.12,2011-07-22,270679644.0,8804033,-5.06,14.23,2.81,21.94,-4.44,8.43,29.93,2.94,3.33,4.08,93.06,0.01,997.39,54.02,319.37,212.32,15.78,23.75,21.83,0.0,1960.45,73.7,9.97,80.49,제조업,85000,0.662158799,0,1.947739826,0.0,성숙기,4.825704168,61.11,0.71,29,0.0,30000,중견기업,4172695,47.3952676,C,B,D,B,-,-,-,-,
8647,(주)삼익악기,2450,2020,1.45,-1.53,1988-09-30,622371934.0,4286762,-4.57,16.68,-0.55,-6.61,-27.07,-26.47,-82.98,4.02,1.61,4.49,72.69,0.5,422.55,186.8,87.51,50.88,33.33,179.22,105.61,146.84,1.82,30.7,4.22,199.15,제조업,57800,0.855249931,0,-1.219615328,0.0,쇠퇴기,1.427289323,40.32,2.4,62,0.0,30000,중견기업,4176546,97.42892188,,,,,,,,,
8648,(주)삼익악기,2450,2021,0.0,1.13,1988-09-30,585304800.0,25844656,-25.2,32.94,14.3,19.19,65.24,144.96,1164.01,8.04,3.94,10.28,72.22,0.55,495.38,122.66,131.9,86.09,50.23,130.52,81.77,94.24,4.56,38.13,4.93,173.65,제조업,62194,0.845684234,0,1.820795946,0.0,쇠퇴기,-6.064295832,41.43,3.53,63,0.0,30000,중견기업,4147203,16.04665583,C,D,C,B+,-,-,-,-,
8649,(주)삼일기업공사,2290,2020,49.08,-2.65,1992-11-30,68203629.0,2413514,0.75,-2.76,2.0,-15.17,-28.83,-26.64,-26.64,3.73,3.5,4.06,90.89,0.01,867.68,14.33,820.92,787.4,639.56,13.68,12.1,0.0,18739.68,78.88,8.68,95.31,건설업,62642,0.883936029,0,-2.978695358,0.0,성숙기,-2.452710677,40.99,1.99,62,0.0,60000,중소기업,1240000,51.37736926,,,,,,,,,
8650,(주)삼일기업공사,2290,2021,-49.1,5.0,1992-11-30,73241915.0,2948494,-3.09,8.9,2.85,14.08,28.01,22.17,22.17,4.0,4.17,4.85,91.16,0.02,895.23,13.5,628.66,628.66,314.84,18.7,16.73,0.07,999999999.0,75.78,8.95,90.76,건설업,64240,0.84573754,0,0.760093479,0.0,쇠퇴기,7.285704168,40.99,6.99,63,1.0,60000,중소기업,1240000,42.05536793,,,,,,,,,
8651,(주)삼진,32750,2020,45.68,-1.16,1997-07-14,101652354.0,5510664,-4.37,12.08,6.43,-4.64,-1.7,-45.44,-50.38,5.1,6.64,8.36,81.38,0.0,2617.44,45.71,379.31,286.99,91.6,24.59,20.8,0.27,3491.57,77.31,26.2,70.33,제조업,61575,0.820082238,0,-1.078452235,0.000589313,성숙기,5.307289323,44.41,2.34,44,1.0,30000,중견기업,1200000,21.77596021,,,,,,,,,
8652,(주)삼진,32750,2021,-45.19,-0.84,1997-07-14,113579973.0,10226875,-11.26,25.05,12.34,-0.18,-89.91,45.58,81.7,7.47,8.94,11.12,89.75,0.0,2952.74,36.11,408.73,270.22,56.82,23.93,21.49,0.0,1127.71,78.05,29.55,84.78,제조업,50077,0.781227338,0,1.217977432,0.000379323,쇠퇴기,11.62570417,44.41,1.5,45,0.0,30000,중견기업,600000,5.866894824,,,,,,,,,
8653,(주)삼천리,4690,2020,51.63,-3.53,1976-12-23,3859947628.0,33597783,0.37,-4.72,0.21,-7.16,11.94,-15.48,-37.47,0.85,0.7,2.49,88.0,0.11,6544.59,187.4,171.6,168.88,68.61,177.53,52.53,93.64,2.59,37.07,70.57,110.52,"전기, 가스, 증기 및 공기조절 공급업",87000,0.725556816,0,-1.917309337,3.78e-05,성장기,-1.462710677,39.18,16.72,54,0.0,40000,중견기업,10272075,30.5736691,,,,,,,,,
8654,(주)삼천리,4690,2021,-49.56,3.69,1976-12-23,4245308851.0,38312278,3.35,23.78,4.49,17.1,-26.92,86.22,190.75,1.89,1.75,4.52,89.96,0.16,6829.47,184.48,169.86,168.09,44.05,190.75,62.56,88.76,2.23,35.33,73.99,102.93,"전기, 가스, 증기 및 공기조절 공급업",93000,0.740273295,0,0.533742383,6.76e-05,성숙기,9.875704168,39.19,20.41,55,0.0,40000,중견기업,10272075,26.8114441,B+,B,A,B+,-,-,-,3,
8655,(주)삼표시멘트,38500,2020,-8.25,-0.63,2001-02-01,1349298506.0,21710911,1.47,-6.5,1.22,-8.79,28.34,-26.13,-7.59,2.52,1.02,2.15,79.52,0.03,1097.55,177.93,66.96,48.83,18.81,109.87,47.69,75.12,3.11,43.67,10.98,231.57,제조업,80000,0.848142945,0,-1.330824094,0.0,성숙기,0.047289323,65.04,2.24,30,0.0,30000,중견기업,8051516,37.08511356,,,,,,,,,
8656,(주)삼표시멘트,38500,2021,0.6,-1.11,2001-02-01,1412331190.0,11707351,4.28,6.87,2.04,4.76,-14.6,48.24,99.36,3.57,1.47,3.13,81.4,0.03,1115.65,181.82,63.8,40.63,9.65,115.27,52.42,87.85,2.72,42.63,11.16,233.93,제조업,84000,0.89443574,0,1.277113814,0.0,성장기,4.565704168,64.7,1.13,31,0.0,30000,중견기업,8051516,68.77316653,,,,,,,,,
8657,(주)상보,27580,2021,-36.57,-0.49,2007-10-01,133221348.0,4075904,7.74,26.03,68.22,2.59,-52.19,-38.49,28.79,1.49,1.62,4.38,85.0,0.01,100.31,71.44,130.31,101.33,34.98,134.61,125.22,74.53,0.95,22.28,1.0,98.29,제조업,49000,1.40003476,0,1.360353353,0.029934418,성장기,19.73570417,17.14,1.6,32,0.0,30000,중소기업,0,0.0,,,,,,,,,
8658,(주)상상인,38540,2020,33.65,-2.39,2000-08-18,3605932132.0,41211613,69.31,-21.99,11.37,-16.1,-48.43,-50.82,-44.92,14.16,1.78,11.17,64.15,0.96,936.26,208.21,81.35,81.07,10.42,421.43,385.03,33.82,90.8,17.79,11.22,670.87,정보통신업,55000,0.907801798,0,-1.335845726,0.011878617,쇠퇴기,-0.712710677,31.93,6.32,31,0.0,100000,중견기업,0,0.0,,,,,,,,,원안의결
8659,(주)상상인,38540,2021,-36.56,1.29,2000-08-18,5745403479.0,5982337,71.39,48.92,19.29,25.29,40.48,63.02,50.42,17.97,2.19,15.76,62.13,1.64,1133.75,307.86,738.06,734.85,125.28,616.75,54.52,33.39,82.16,13.08,13.14,849.33,정보통신업,53000,0.938136956,0,0.765174408,0.017979577,쇠퇴기,59.22570417,31.93,7.61,32,1.0,100000,중견기업,5472428,91.47642468,,,,,,,,,
8660,(주)상아프론테크,89980,2020,-40.68,0.11,2011-07-21,283345311.0,2304967,5.83,21.45,4.32,-17.63,-50.4,-81.37,-82.83,1.51,0.87,1.58,79.45,0.05,1882.53,82.35,169.85,138.26,17.74,88.88,62.72,65.22,2.35,52.24,18.83,176.23,제조업,46134,2.916796631,0,-1.573107848,0.072825392,성장기,13.98728932,43.77,2.19,34,0.0,30000,중견기업,2431181,105.47574,,,,,,,,,
8661,(주)상아프론테크,89980,2021,-1.32,-0.48,2011-07-21,319566575.0,9281098,26.2,2.41,21.05,16.39,62.06,300.82,549.74,5.21,3.08,5.61,78.71,0.04,2226.66,85.85,170.86,130.92,18.39,75.97,52.75,53.97,2.15,55.7,22.27,167.74,제조업,49409,3.324117264,1,1.74286348,0.05905891,성장기,12.67570417,42.24,1.71,35,1.0,30000,중견기업,3118109,33.59633742,,,,,,,,,
8662,(주)서린바이오사이언스,38070,2020,42.82,-1.23,2005-10-25,78246746.0,4693153,-0.32,-5.35,0.35,19.62,147.99,-44.93,-86.57,7.38,6.04,8.18,74.55,0.28,1472.4,59.93,306.37,219.56,62.8,27.47,22.05,1.23,239.63,77.15,15.09,89.98,도매 및 소매업,48034,1.621243606,1,-0.997890637,0.016398951,쇠퇴기,-3.172710677,30.38,1.88,27,0.0,70000,중소기업,769160,16.38898199,,,,,,,,,
8663,(주)서린바이오사이언스,38070,2021,-37.95,-0.32,2005-10-25,136566038.0,15458527,-2.9,143.23,24.93,24.02,62.32,218.64,1333.27,19.54,14.68,23.13,74.02,0.18,1777.5,46.69,406.51,350.35,60.36,78.51,32.43,20.57,31.89,55.22,18.17,145.07,도매 및 소매업,47000,1.75834441,1,1.849423318,0.010329194,성장기,74.42570417,28.62,1.56,28,1.0,70000,중소기업,798489,5.16536278,,,,,,,,,
8664,(주)서원,21050,2020,13.25,1.52,1996-01-30,225954131.0,-8692600,-0.96,5.71,-1.9,-7.6,1.08,-276.01,-276.04,-2.37,-2.52,-5.38,93.75,0.0,323.66,122.38,107.72,43.89,5.09,114.03,85.08,97.31,2.29,36.22,3.45,62.72,제조업,55000,1.137042769,0,-1.14346486,0.00019167,쇠퇴기,1.667289323,38.69,2.04,32,0.0,30000,중견기업,0,0.0,,,,,,,,,
8665,(주)서원인텍,93920,2020,-0.17,2.08,2007-12-20,208631773.0,21850387,-21.09,13.54,6.96,4.2,9.43,34.04,27.09,5.36,8.26,10.08,90.45,0.0,1747.52,26.54,446.41,400.36,94.21,21.33,21.23,1.44,238.35,77.96,17.49,62.92,제조업,37824,0.830695323,1,-0.801168499,0.010639387,성숙기,3.477289323,52.41,9.92,37,1.0,30000,중견기업,6510000,29.79352265,,,,,,,,,
8666,(주)서원인텍,93920,2021,4.56,-4.55,2007-12-20,218399590.0,15665310,-1.9,6.52,5.28,-8.58,-27.26,-1.14,-7.03,5.78,7.81,9.39,91.84,0.0,1845.05,24.73,467.51,412.31,68.14,20.66,20.52,5.25,166.67,78.62,18.46,73.26,제조업,40597,0.749934283,0,0.888262017,0.007483217,성숙기,4.575704168,52.35,5.37,38,0.0,30000,중견기업,6510000,41.55679013,,,,,,,,,
8667,(주)서전기전,189860,2020,52.53,-0.85,2014-12-24,56110222.0,2538524,2.97,-5.71,5.95,0.5,177.26,89.97,89.97,4.14,4.5,6.53,77.01,0.02,725.08,78.37,159.07,141.9,22.43,40.24,38.89,0.65,47.55,62.67,7.25,89.57,제조업,52000,0.832610259,0,-0.876758984,0.051754211,성숙기,-1.172710677,45.29,2.07,9,0.0,30000,중소기업,290963,11.46189676,,,,,,,,,"과징금,시정명령"
8668,(주)서전기전,189860,2020,52.53,-0.85,2014-12-24,56110222.0,2538524,2.97,-5.71,5.95,0.5,177.26,89.97,89.97,4.14,4.5,6.53,77.01,0.02,725.08,78.37,159.07,141.9,22.43,40.24,38.89,0.65,47.55,62.67,7.25,89.57,제조업,52000,0.832610259,0,-0.876758984,0.051754211,성숙기,-1.172710677,45.29,2.07,9,0.0,30000,중소기업,290963,11.46189676,,,,,,,,,재결기각
8669,(주)서플러스글로벌,140070,2020,-0.02,0.77,2017-01-25,224013250.0,10961335,86.41,-0.51,7.86,13.81,467.12,628.73,640.06,9.31,5.8,8.98,75.68,0.27,3642.16,73.29,270.7,94.29,12.4,66.07,34.27,54.84,76.33,60.94,36.91,116.69,도매 및 소매업,57000,0.875190517,0,-1.25272351,0.008229607,성장기,25.14728932,57.52,1.64,20,1.0,70000,중소기업,1045740,9.540261291,,,,,,,,,
8670,(주)서플러스글로벌,140070,2021,6.83,-0.01,2017-01-25,276683038.0,25187341,34.95,14.47,20.44,64.57,99.45,140.64,144.58,13.49,11.13,18.89,74.96,0.16,4377.42,82.36,232.04,65.53,20.37,70.79,38.11,58.8,20.46,59.14,44.24,110.01,도매 및 소매업,71000,0.977281332,0,3.248410929,0.006756106,도입기,23.40570417,56.71,1.63,21,1.0,70000,중견기업,1743068,6.920412917,,,,,,,,,
8671,(주)서한,11370,2020,0.09,-2.91,1994-05-24,543226809.0,18171839,20.34,14.63,5.18,-11.46,18.54,84.51,140.19,3.74,3.59,5.86,87.46,0.34,529.88,34.19,358.93,287.37,66.2,70.96,38.1,27.89,23.64,49.21,5.3,92.69,건설업,52592,0.700713203,1,-2.94258006,0.000524075,성장기,15.60728932,11.26,6.27,44,0.0,60000,중견기업,4035795,22.20906205,,,,,,,,,
8672,(주)서한,11370,2021,-35.03,0.45,1994-05-24,754513210.0,46416953,8.56,46.48,13.76,25.47,95.94,155.43,155.7,7.62,7.15,13.67,86.84,0.03,616.58,32.63,223.5,192.89,18.02,108.72,78.79,55.91,139.32,41.22,6.17,107.18,건설업,50446,0.738455209,0,1.065662444,0.000267644,도입기,38.78570417,11.26,6.72,45,0.0,60000,중견기업,4035795,8.694657316,,,,,,,,,
8673,(주)서흥,8490,2020,-4.97,5.25,1990-03-27,765989776.0,34402919,1.72,18.7,14.36,20.03,56.77,67.09,80.79,10.72,8.04,16.73,78.13,0.09,5697.6,119.88,117.49,55.25,14.06,103.19,70.91,92.3,8.65,50.34,63.37,127.84,제조업,60000,1.254686467,1,-0.298865513,0.015592049,성장기,7.937289323,53.22,12.16,47,1.0,30000,중견기업,5003601,14.54411761,,,,,,,,,
8674,(주)서희건설,35890,2020,35.9,-3.69,1999-12-24,1255419016.0,126548463,37.73,24.07,37.31,2.84,47.53,103.51,110.02,9.97,11.43,27.81,81.1,0.12,365.46,82.85,139.59,139.15,29.3,132.54,107.23,40.56,24.67,35.08,3.83,67.77,건설업,53000,0.82624898,1,-2.492456325,0.0,성장기,28.48728932,54.32,7.12,38,1.0,60000,중견기업,8809316,6.961219276,,,,,,,,,
8675,(주)서희건설,35890,2021,-35.88,0.8,1999-12-24,1520661773.0,169912813,34.7,13.62,25.73,4.04,18.55,16.22,15.45,10.32,9.89,24.74,80.16,0.08,481.74,90.33,130.42,129.58,25.26,128.0,105.55,35.44,38.1,37.32,4.94,70.68,건설업,68000,0.809692265,1,0.256745483,0.0,성숙기,21.02570417,55.31,7.92,39,1.0,60000,중견기업,11011645,6.480761989,,,,,,,,,
8676,(주)선광,3100,2020,-0.01,0.87,1999-12-21,705889881.0,9288247,-5.82,62.58,-0.56,4.64,17.84,35.64,43.39,4.5,0.96,2.23,72.67,0.0,4666.96,202.21,103.66,103.56,33.69,131.23,27.99,123.18,2.1,43.88,46.93,427.43,운수 및 창고업,65000,0.819988645,0,-2.670582506,0.0,성숙기,-0.692710677,52.51,3.39,59,0.0,80000,중견기업,2020932,21.75794851,,,,,,,,,
8677,(주)선광,3100,2021,35.89,6.06,1999-12-21,689325920.0,18968698,-5.05,16.52,7.47,7.26,12.53,254.24,276.43,14.77,3.45,7.64,71.23,0.0,5010.71,178.75,124.56,124.43,58.96,110.23,25.27,99.85,2.48,48.22,50.36,386.52,운수 및 창고업,68000,1.066634815,0,3.196406945,0.0,쇠퇴기,-2.454295832,51.05,9.45,60,1.0,80000,중견기업,2020932,10.65403646,,,,,,,,,
8678,(주)선익시스템,171090,2020,27.66,-1.82,2017-09-20,107497211.0,2259167,7.33,-20.1,0.01,-25.11,-67.82,-67.58,-65.88,3.53,2.04,2.56,78.37,0.0,2024.93,49.7,385.78,363.49,28.27,18.61,17.86,1.13,63.86,84.76,20.25,139.9,제조업,47000,0.73015981,0,-1.799786446,0.048877307,성숙기,-10.64271068,50.07,0.87,30,0.0,30000,중견기업,826029,36.56343245,,,,,,,,,
8679,(주)선진,136490,2020,1.14,0.34,2011-02-16,1119723429.0,22437095,7.0,22.34,15.77,32.94,168.09,291.21,209.88,6.32,8.1,24.25,80.75,0.07,3011.61,151.3,88.45,66.24,15.3,191.56,158.58,150.16,6.56,33.24,31.3,74.31,제조업,64000,0.886361541,0,0.131984472,0.0,성장기,13.74728932,50.04,12.07,9,1.0,30000,대기업,2377921,10.5981679,,,,,,,,,
8680,(주)선진,136490,2021,10.22,3.21,2011-02-16,1209598039.0,19773000,1.17,15.43,11.65,27.47,-19.79,-48.69,-31.99,2.47,3.64,10.96,84.73,0.09,3374.22,136.78,94.07,69.58,17.85,181.46,153.8,143.25,5.93,34.55,35.15,66.53,제조업,62000,0.864928916,0,2.073199848,0.0,성숙기,7.925704168,50.04,15.28,10,0.0,30000,대기업,2377921,12.02610125,B+,B,A,B,-,-,-,5,
8681,(주)세보엠이씨,11560,2021,-11.09,0.5,1996-12-23,313058912.0,11465467,-1.38,0.71,4.9,-32.53,21.54,68.06,54.03,2.78,3.84,7.35,94.91,0.0,3020.14,34.78,177.71,171.97,4.35,94.65,89.96,21.93,6.02,50.3,29.91,66.3,건설업,66451,0.714235652,1,-0.950223903,0.0,성숙기,0.225704168,47.47,5.43,43,1.0,60000,중견기업,2501142,21.81456717,,,,,,,,,
8682,(주)세아제강,306200,2020,-21.02,-0.69,2018-10-05,1052052852.0,33059458,0.94,3.83,4.21,-6.25,16.67,33.03,42.64,2.87,3.18,5.67,89.18,0.0,4114.97,94.86,215.79,139.24,15.5,76.74,37.94,39.33,9.43,55.47,41.15,89.69,제조업,79000,0.673075474,1,-1.235032257,0.0,성장기,2.137289323,59.69,6.24,2,1.0,30000,중견기업,7000250,21.17472706,,,,,,,,,
8683,(주)세아제강,306200,2021,6.12,2.11,2018-10-05,1228191226.0,91395255,-3.16,39.81,14.17,30.15,146.34,176.46,183.49,6.1,8.02,14.34,86.23,0.0,4709.69,80.46,205.25,132.25,32.62,80.72,48.85,43.52,27.46,54.38,47.1,80.15,제조업,95000,0.671411355,1,2.169193628,0.0,성장기,16.63570417,62.86,8.35,3,1.0,30000,대기업,9800350,10.72304027,B+,B+,B+,B+,-,-,-,-,
8684,(주)세아특수강,19440,2020,-0.96,0.33,2011-06-01,552376575.0,-1855427,-7.39,-1.63,-3.98,-8.7,-95.61,-140.22,-138.45,-0.65,-0.76,-1.42,95.33,0.01,619.62,58.55,195.61,124.55,13.64,75.47,59.77,45.05,0.17,49.91,6.43,83.78,제조업,70000,0.617394222,0,-1.293765323,0.000285087,성숙기,-3.752710677,70.59,2.22,34,0.0,30000,중견기업,4639484,-250.0493956,,,,,,,,,
8685,(주)세운메디칼,100700,2020,-46.8,1.03,2008-09-30,109526920.0,10495573,-4.1,11.13,7.1,-4.69,-14.86,10.76,-15.98,17.01,10.13,10.65,62.77,0.05,2252.09,40.1,1228.46,891.49,624.75,6.05,5.37,0.96,455.11,91.25,22.82,168.7,제조업,39151,2.787151707,0,-1.090833889,0.005235552,성숙기,4.717289323,52.78,2.74,38,0.0,30000,중소기업,2164555,20.62350479,,,,,,,,,
8686,(주)세운메디칼,100700,2021,6.91,-1.39,2008-09-30,124724932.0,12281651,1.19,21.59,11.92,-1.8,6.89,17.02,60.51,20.39,10.9,11.37,59.96,0.12,2529.7,36.15,1014.98,808.61,549.68,7.59,7.04,0.7,488.88,90.27,25.7,193.98,제조업,39814,1.536381034,0,1.137533574,0.007048162,성숙기,13.77570417,52.78,1.35,39,1.0,30000,중소기업,2164555,17.62429986,,,,,,,,,
8687,(주)세원물산,24830,2020,-40.36,-0.17,1994-12-29,317901829.0,18360788,8.19,26.23,9.43,35.14,10.74,39.89,31.37,11.79,6.1,9.27,83.22,0.0,4855.0,117.73,84.72,52.58,22.71,53.67,42.42,0.0,114.36,63.76,48.55,143.62,제조업,57355,0.514210628,0,0.248459026,0.0,성숙기,11.80728932,78.43,2.47,35,1.0,30000,중견기업,208750,1.136933774,,,,,,,,,
8688,(주)세원물산,24830,2021,-3.96,-0.01,1994-12-29,300993251.0,26976887,-13.0,19.85,12.95,34.86,8.9,46.93,49.76,12.84,8.72,12.25,86.43,0.0,5496.68,90.68,205.33,155.94,27.62,28.82,18.57,0.0,13589.25,76.24,54.97,113.04,제조업,58713,0.397916125,0,2.386699151,0.0,성숙기,-5.424295832,78.43,2.46,36,1.0,30000,중견기업,208750,0.773810559,,,,,,,,,
8689,(주)세이브존아이앤씨,67830,2020,-47.57,-0.21,2002-07-25,559381457.0,9909637,0.56,-22.82,1.12,-14.63,-50.74,-55.64,-47.42,7.36,1.74,2.2,46.02,2.71,1016.88,107.62,121.54,114.87,59.38,23.74,13.26,6.32,20.04,74.61,10.17,340.52,도매 및 소매업,43692,0.406065209,0,-2.27997006,0.0,성숙기,-3.382710677,53.22,9.35,18,0.0,70000,중견기업,1132939,11.4326993,,,,,,,,,
8690,(주)세이브존아이앤씨,67830,2021,0.53,0.06,2002-07-25,564254721.0,7411013,-3.43,29.58,1.3,-9.32,-24.5,-25.21,-13.06,6.07,1.32,1.63,44.91,2.44,1031.16,102.6,158.0,151.35,60.24,23.22,13.05,6.18,18.3,75.0,10.31,391.33,도매 및 소매업,40605,0.401171791,0,0.623756678,0.0,성숙기,0.765704168,52.81,9.41,19,0.0,70000,중견기업,1132939,15.28723536,C,D,C,B,-,-,-,-,
8691,(주)세중,39310,2020,55.51,-2.07,2000-06-09,119072948.0,-919537,35.71,-19.41,0.99,-13.95,-59.2,-76.44,-75.63,0.59,0.63,0.63,86.4,0.04,807.93,55.21,336.56,315.46,93.25,44.37,26.49,12.18,4.51,62.17,8.17,83.0,"사업시설 관리, 사업 지원 및 임대 서비스업",28000,0.715820324,0,-1.271180291,0.0,성숙기,-4.712710677,26.99,1.61,25,0.0,140000,중견기업,0,0.0,,,,,,,,,
